COD_LUGAR_ALMAC;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD;NUMERO_LOTE;FECHA_EXPIRACION_LOTE;PROMOCION_LOTE;
174;48;30;188;9889767;TO_DATE('2013-10-08','YYYY-MM-DD');0.0;
178;1;11;114;1780029;TO_DATE('2013-10-12','YYYY-MM-DD');0.0;
178;1;12;119;2631863;TO_DATE('2014-01-15','YYYY-MM-DD');0.0;
178;1;21;189;136712;TO_DATE('2013-09-19','YYYY-MM-DD');0.0;
178;1;30;29;5044957;TO_DATE('2014-01-13','YYYY-MM-DD');0.0;
178;3;18;169;1877002;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
178;3;23;164;9086160;TO_DATE('2013-08-06','YYYY-MM-DD');0.0;
178;3;26;166;6149333;TO_DATE('2014-01-04','YYYY-MM-DD');0.0;
178;3;30;44;3044660;TO_DATE('2014-04-13','YYYY-MM-DD');0.0;
178;4;13;191;6577636;TO_DATE('2014-03-08','YYYY-MM-DD');0.0;
178;4;15;123;3537425;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
178;4;17;28;8407266;TO_DATE('2013-12-03','YYYY-MM-DD');0.0;
178;4;18;141;2114376;TO_DATE('2014-03-04','YYYY-MM-DD');0.0;
178;4;23;121;7045067;TO_DATE('2013-07-19','YYYY-MM-DD');0.0;
178;4;25;76;1601905;TO_DATE('2013-10-13','YYYY-MM-DD');0.0;
178;4;26;151;7873130;TO_DATE('2013-06-04','YYYY-MM-DD');0.0;
178;5;17;193;902070;TO_DATE('2013-08-25','YYYY-MM-DD');0.0;
178;5;21;110;5360703;TO_DATE('2013-06-15','YYYY-MM-DD');0.0;
178;5;22;39;807809;TO_DATE('2013-12-26','YYYY-MM-DD');0.0;
178;5;25;87;1973807;TO_DATE('2013-05-10','YYYY-MM-DD');0.0;
178;5;29;93;1222999;TO_DATE('2013-11-01','YYYY-MM-DD');0.0;
178;6;11;188;2205317;TO_DATE('2013-05-03','YYYY-MM-DD');0.0;
178;6;15;16;968416;TO_DATE('2014-02-20','YYYY-MM-DD');0.0;
178;6;16;199;3668633;TO_DATE('2013-12-19','YYYY-MM-DD');0.0;
178;8;11;63;5330511;TO_DATE('2013-08-25','YYYY-MM-DD');0.0;
178;8;12;106;4603150;TO_DATE('2013-08-01','YYYY-MM-DD');0.0;
178;8;15;181;9766623;TO_DATE('2014-02-20','YYYY-MM-DD');0.0;
178;8;19;115;1886895;TO_DATE('2014-02-09','YYYY-MM-DD');0.0;
178;8;20;166;659630;TO_DATE('2013-07-08','YYYY-MM-DD');0.0;
178;8;25;24;3951367;TO_DATE('2013-08-05','YYYY-MM-DD');0.0;
178;10;12;110;4411340;TO_DATE('2013-05-25','YYYY-MM-DD');0.0;
178;10;14;105;2661662;TO_DATE('2014-04-19','YYYY-MM-DD');0.0;
178;10;17;15;4497585;TO_DATE('2014-01-21','YYYY-MM-DD');0.0;
178;10;20;37;3125018;TO_DATE('2014-03-24','YYYY-MM-DD');0.0;
178;10;26;70;5235127;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
178;10;29;57;5385356;TO_DATE('2014-02-11','YYYY-MM-DD');0.0;
178;12;11;180;3437529;TO_DATE('2014-01-10','YYYY-MM-DD');0.0;
178;12;14;67;2778953;TO_DATE('2014-02-17','YYYY-MM-DD');0.0;
178;12;17;130;2052535;TO_DATE('2013-05-23','YYYY-MM-DD');0.0;
178;12;22;42;9953164;TO_DATE('2013-06-13','YYYY-MM-DD');0.0;
178;12;23;105;9917887;TO_DATE('2013-07-10','YYYY-MM-DD');0.0;
178;12;24;141;8590860;TO_DATE('2013-06-20','YYYY-MM-DD');0.0;
178;12;25;101;6881134;TO_DATE('2013-08-17','YYYY-MM-DD');0.0;
178;13;12;138;8292125;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
178;13;21;97;915916;TO_DATE('2014-01-17','YYYY-MM-DD');0.0;
178;13;26;31;7562438;TO_DATE('2013-11-20','YYYY-MM-DD');0.0;
178;13;29;94;4058277;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
178;14;11;148;9787485;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
178;14;16;49;8279827;TO_DATE('2013-05-28','YYYY-MM-DD');0.0;
178;14;22;166;2567018;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
178;14;25;140;2516786;TO_DATE('2013-05-16','YYYY-MM-DD');0.0;
178;14;27;91;6949023;TO_DATE('2014-04-13','YYYY-MM-DD');0.0;
178;14;30;96;8424094;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
178;23;13;36;5641520;TO_DATE('2013-12-15','YYYY-MM-DD');0.0;
178;23;15;92;4682260;TO_DATE('2013-05-21','YYYY-MM-DD');0.0;
178;23;22;88;8445480;TO_DATE('2013-12-27','YYYY-MM-DD');0.0;
178;23;23;114;1163746;TO_DATE('2013-11-09','YYYY-MM-DD');0.0;
178;23;24;98;4889601;TO_DATE('2013-06-21','YYYY-MM-DD');0.0;
178;23;25;166;4991093;TO_DATE('2013-08-31','YYYY-MM-DD');0.0;
178;24;11;30;3253050;TO_DATE('2013-12-03','YYYY-MM-DD');0.0;
178;24;17;91;1814739;TO_DATE('2014-04-11','YYYY-MM-DD');0.0;
178;24;21;7;1691165;TO_DATE('2013-05-08','YYYY-MM-DD');0.0;
178;25;14;84;4796350;TO_DATE('2013-06-12','YYYY-MM-DD');0.0;
178;25;17;24;949331;TO_DATE('2014-03-11','YYYY-MM-DD');0.0;
178;25;22;146;5836029;TO_DATE('2013-12-09','YYYY-MM-DD');0.0;
178;31;11;119;7676146;TO_DATE('2013-05-28','YYYY-MM-DD');0.0;
178;31;13;11;7515560;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
178;31;14;90;1364852;TO_DATE('2014-01-29','YYYY-MM-DD');0.0;
178;31;15;17;7804338;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
178;31;20;139;8873624;TO_DATE('2013-10-04','YYYY-MM-DD');0.0;
178;31;30;92;6731227;TO_DATE('2013-07-09','YYYY-MM-DD');0.0;
178;34;11;189;3779510;TO_DATE('2013-08-12','YYYY-MM-DD');0.0;
178;34;22;170;5096479;TO_DATE('2013-07-24','YYYY-MM-DD');0.0;
178;34;28;192;1931664;TO_DATE('2014-03-17','YYYY-MM-DD');0.0;
178;38;12;148;3509344;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
178;40;14;31;8857657;TO_DATE('2013-12-24','YYYY-MM-DD');0.0;
178;40;28;100;3894924;TO_DATE('2013-09-04','YYYY-MM-DD');0.0;
178;43;22;87;1317644;TO_DATE('2013-05-09','YYYY-MM-DD');0.0;
178;43;27;176;9558387;TO_DATE('2013-07-18','YYYY-MM-DD');0.0;
178;43;30;112;5831613;TO_DATE('2014-01-11','YYYY-MM-DD');0.0;
178;48;13;121;6614016;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
178;48;15;169;1026759;TO_DATE('2013-12-18','YYYY-MM-DD');0.0;
178;48;17;81;1754049;TO_DATE('2013-06-14','YYYY-MM-DD');0.0;
178;48;24;91;1075884;TO_DATE('2013-11-18','YYYY-MM-DD');0.0;
178;48;25;151;8871085;TO_DATE('2013-11-25','YYYY-MM-DD');0.0;
178;48;28;140;1588227;TO_DATE('2014-04-02','YYYY-MM-DD');0.0;
178;48;29;78;943375;TO_DATE('2013-05-25','YYYY-MM-DD');0.0;
178;49;18;184;3087900;TO_DATE('2013-11-13','YYYY-MM-DD');0.0;
178;49;19;181;4382064;TO_DATE('2013-09-23','YYYY-MM-DD');0.0;
178;49;30;115;1779750;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
183;2;11;200;1888234;TO_DATE('2013-06-19','YYYY-MM-DD');0.0;
183;2;12;178;1094952;TO_DATE('2013-05-03','YYYY-MM-DD');0.0;
183;2;14;13;6730057;TO_DATE('2013-12-23','YYYY-MM-DD');0.0;
183;2;16;169;3304648;TO_DATE('2013-07-05','YYYY-MM-DD');0.0;
183;2;22;193;1164983;TO_DATE('2013-09-06','YYYY-MM-DD');0.0;
183;2;27;5;8037203;TO_DATE('2013-09-07','YYYY-MM-DD');0.0;
183;2;30;176;7701238;TO_DATE('2013-08-11','YYYY-MM-DD');0.0;
183;4;12;144;7404913;TO_DATE('2013-06-06','YYYY-MM-DD');0.0;
183;4;17;100;1256904;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
183;4;20;52;4386773;TO_DATE('2013-11-10','YYYY-MM-DD');0.0;
183;4;25;119;4623998;TO_DATE('2013-09-17','YYYY-MM-DD');0.0;
183;8;14;70;2228278;TO_DATE('2014-04-23','YYYY-MM-DD');0.0;
183;8;26;133;2681927;TO_DATE('2013-11-30','YYYY-MM-DD');0.0;
183;8;30;56;4158853;TO_DATE('2013-05-11','YYYY-MM-DD');0.0;
183;9;22;65;3610124;TO_DATE('2013-09-05','YYYY-MM-DD');0.0;
183;9;23;15;4580170;TO_DATE('2013-09-04','YYYY-MM-DD');0.0;
183;9;24;51;8594451;TO_DATE('2013-04-27','YYYY-MM-DD');0.0;
183;10;13;57;8161512;TO_DATE('2014-01-28','YYYY-MM-DD');0.0;
183;10;21;55;4355644;TO_DATE('2013-08-16','YYYY-MM-DD');0.0;
183;10;23;79;2328972;TO_DATE('2013-05-19','YYYY-MM-DD');0.0;
183;10;26;111;1495261;TO_DATE('2013-07-07','YYYY-MM-DD');0.0;
183;10;29;160;9626216;TO_DATE('2014-02-19','YYYY-MM-DD');0.0;
183;12;24;175;6358195;TO_DATE('2013-07-02','YYYY-MM-DD');0.0;
183;12;27;43;8045538;TO_DATE('2014-03-22','YYYY-MM-DD');0.0;
183;12;28;174;2637734;TO_DATE('2013-11-08','YYYY-MM-DD');0.0;
183;18;17;41;6793159;TO_DATE('2013-05-15','YYYY-MM-DD');0.0;
183;18;20;43;4279572;TO_DATE('2013-09-22','YYYY-MM-DD');0.0;
183;18;22;1;3251349;TO_DATE('2013-08-22','YYYY-MM-DD');0.0;
183;18;26;175;1949577;TO_DATE('2014-01-24','YYYY-MM-DD');0.0;
183;18;30;94;5344530;TO_DATE('2013-11-28','YYYY-MM-DD');0.0;
183;19;19;131;4913270;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
183;19;26;29;2421045;TO_DATE('2014-02-14','YYYY-MM-DD');0.0;
183;19;29;82;6530703;TO_DATE('2013-06-23','YYYY-MM-DD');0.0;
183;23;12;130;5751619;TO_DATE('2013-08-04','YYYY-MM-DD');0.0;
183;23;17;191;7241025;TO_DATE('2013-07-03','YYYY-MM-DD');0.0;
183;23;30;65;3835134;TO_DATE('2013-05-02','YYYY-MM-DD');0.0;
183;24;17;2;7407138;TO_DATE('2014-01-28','YYYY-MM-DD');0.0;
183;24;18;111;9942871;TO_DATE('2013-12-14','YYYY-MM-DD');0.0;
183;24;23;185;8768867;TO_DATE('2014-02-19','YYYY-MM-DD');0.0;
183;24;26;159;2611809;TO_DATE('2014-04-07','YYYY-MM-DD');0.0;
183;24;27;170;3633455;TO_DATE('2013-06-21','YYYY-MM-DD');0.0;
183;25;13;194;5965253;TO_DATE('2014-02-06','YYYY-MM-DD');0.0;
183;25;14;159;6936317;TO_DATE('2014-04-10','YYYY-MM-DD');0.0;
183;27;28;94;2737270;TO_DATE('2013-09-18','YYYY-MM-DD');0.0;
183;28;11;152;6833630;TO_DATE('2014-03-24','YYYY-MM-DD');0.0;
183;28;12;157;3921822;TO_DATE('2013-11-01','YYYY-MM-DD');0.0;
183;28;21;38;1024882;TO_DATE('2013-06-20','YYYY-MM-DD');0.0;
183;28;25;36;3993345;TO_DATE('2013-11-20','YYYY-MM-DD');0.0;
183;29;11;77;6137091;TO_DATE('2013-10-03','YYYY-MM-DD');0.0;
183;29;18;5;6731346;TO_DATE('2013-09-30','YYYY-MM-DD');0.0;
183;29;23;200;5185264;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
183;29;25;29;9298565;TO_DATE('2014-04-06','YYYY-MM-DD');0.0;
183;29;26;12;7059784;TO_DATE('2014-04-04','YYYY-MM-DD');0.0;
183;31;13;22;5792748;TO_DATE('2013-12-19','YYYY-MM-DD');0.0;
183;31;22;111;2181969;TO_DATE('2013-10-09','YYYY-MM-DD');0.0;
183;31;23;116;105207;TO_DATE('2013-05-27','YYYY-MM-DD');0.0;
183;31;24;15;9587216;TO_DATE('2013-05-21','YYYY-MM-DD');0.0;
183;31;25;162;9951347;TO_DATE('2013-06-12','YYYY-MM-DD');0.0;
183;32;20;107;9280161;TO_DATE('2014-01-12','YYYY-MM-DD');0.0;
183;32;23;62;2020297;TO_DATE('2014-03-09','YYYY-MM-DD');0.0;
183;34;12;162;3536975;TO_DATE('2013-11-02','YYYY-MM-DD');0.0;
183;34;13;153;6131651;TO_DATE('2014-02-05','YYYY-MM-DD');0.0;
183;34;14;173;9206125;TO_DATE('2013-07-14','YYYY-MM-DD');0.0;
183;34;17;182;3459550;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
183;34;18;165;2551176;TO_DATE('2013-10-17','YYYY-MM-DD');0.0;
183;34;20;15;7730831;TO_DATE('2013-10-12','YYYY-MM-DD');0.0;
183;34;21;71;4551205;TO_DATE('2014-01-16','YYYY-MM-DD');0.0;
183;34;27;168;9164111;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
183;35;24;167;7617799;TO_DATE('2014-01-19','YYYY-MM-DD');0.0;
183;35;25;44;266831;TO_DATE('2013-07-25','YYYY-MM-DD');0.0;
183;35;26;134;1435070;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
183;35;30;138;3913923;TO_DATE('2014-02-28','YYYY-MM-DD');0.0;
183;37;11;123;43807;TO_DATE('2013-12-18','YYYY-MM-DD');0.0;
183;37;26;59;9522122;TO_DATE('2014-03-19','YYYY-MM-DD');0.0;
183;37;28;68;7388413;TO_DATE('2013-10-30','YYYY-MM-DD');0.0;
183;44;11;160;2999978;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
183;44;18;101;4194917;TO_DATE('2013-08-09','YYYY-MM-DD');0.0;
183;44;21;40;655523;TO_DATE('2013-09-15','YYYY-MM-DD');0.0;
183;44;23;90;4610597;TO_DATE('2013-09-12','YYYY-MM-DD');0.0;
183;44;26;11;1559874;TO_DATE('2013-06-24','YYYY-MM-DD');0.0;
183;44;27;81;6253568;TO_DATE('2014-01-19','YYYY-MM-DD');0.0;
183;45;14;4;6325729;TO_DATE('2013-07-08','YYYY-MM-DD');0.0;
183;45;16;101;592801;TO_DATE('2013-11-13','YYYY-MM-DD');0.0;
183;45;28;34;7346313;TO_DATE('2013-05-01','YYYY-MM-DD');0.0;
183;47;14;73;676291;TO_DATE('2013-11-08','YYYY-MM-DD');0.0;
183;47;30;189;7223985;TO_DATE('2013-06-24','YYYY-MM-DD');0.0;
183;48;11;92;851700;TO_DATE('2013-07-21','YYYY-MM-DD');0.0;
183;48;15;186;4464631;TO_DATE('2013-05-27','YYYY-MM-DD');0.0;
183;48;18;47;2295009;TO_DATE('2013-05-05','YYYY-MM-DD');0.0;
183;48;27;136;2431163;TO_DATE('2013-07-11','YYYY-MM-DD');0.0;
183;48;29;34;1180233;TO_DATE('2013-08-22','YYYY-MM-DD');0.0;
190;4;13;12;9361692;TO_DATE('2014-02-24','YYYY-MM-DD');0.0;
190;4;20;23;3487206;TO_DATE('2014-04-15','YYYY-MM-DD');0.0;
190;4;23;137;3091624;TO_DATE('2013-12-22','YYYY-MM-DD');0.0;
190;5;21;3;2685929;TO_DATE('2013-07-07','YYYY-MM-DD');0.0;
190;5;24;119;6555350;TO_DATE('2013-08-31','YYYY-MM-DD');0.0;
190;5;27;112;6911082;TO_DATE('2014-04-10','YYYY-MM-DD');0.0;
190;5;28;106;9046638;TO_DATE('2014-03-11','YYYY-MM-DD');0.0;
190;11;14;37;5954259;TO_DATE('2013-05-25','YYYY-MM-DD');0.0;
190;11;15;150;924895;TO_DATE('2013-06-25','YYYY-MM-DD');0.0;
190;11;22;45;8951414;TO_DATE('2013-08-24','YYYY-MM-DD');0.0;
190;11;29;130;7153620;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
190;12;16;9;7365364;TO_DATE('2014-04-24','YYYY-MM-DD');0.0;
190;12;25;64;3199141;TO_DATE('2014-01-06','YYYY-MM-DD');0.0;
190;12;26;25;6886095;TO_DATE('2013-07-10','YYYY-MM-DD');0.0;
190;12;30;122;8608689;TO_DATE('2013-12-17','YYYY-MM-DD');0.0;
190;14;13;52;5958414;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
190;14;16;58;1470702;TO_DATE('2013-09-19','YYYY-MM-DD');0.0;
190;14;18;180;8932823;TO_DATE('2014-02-02','YYYY-MM-DD');0.0;
190;15;15;78;2263603;TO_DATE('2013-05-14','YYYY-MM-DD');0.0;
190;15;16;10;9546488;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
190;15;18;90;7559259;TO_DATE('2013-06-30','YYYY-MM-DD');0.0;
190;15;22;41;206634;TO_DATE('2013-07-23','YYYY-MM-DD');0.0;
190;15;24;29;6364008;TO_DATE('2014-02-28','YYYY-MM-DD');0.0;
190;18;12;19;9054215;TO_DATE('2013-10-25','YYYY-MM-DD');0.0;
190;18;17;92;4762123;TO_DATE('2014-01-30','YYYY-MM-DD');0.0;
190;18;22;128;6975356;TO_DATE('2013-07-02','YYYY-MM-DD');0.0;
190;18;28;104;6084248;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
190;23;16;197;6955571;TO_DATE('2013-08-14','YYYY-MM-DD');0.0;
190;23;24;3;1547664;TO_DATE('2014-02-11','YYYY-MM-DD');0.0;
190;23;29;140;1447531;TO_DATE('2013-10-01','YYYY-MM-DD');0.0;
190;29;16;131;3969247;TO_DATE('2013-05-13','YYYY-MM-DD');0.0;
190;29;19;64;4482184;TO_DATE('2013-07-09','YYYY-MM-DD');0.0;
190;29;21;59;6906802;TO_DATE('2013-05-14','YYYY-MM-DD');0.0;
190;29;24;86;6123344;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
190;33;11;175;6522109;TO_DATE('2013-11-12','YYYY-MM-DD');0.0;
190;33;14;84;9119915;TO_DATE('2013-11-09','YYYY-MM-DD');0.0;
190;33;17;79;8268529;TO_DATE('2013-06-22','YYYY-MM-DD');0.0;
190;33;20;23;7967874;TO_DATE('2014-01-22','YYYY-MM-DD');0.0;
190;33;28;15;9391433;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
190;35;14;174;7748244;TO_DATE('2013-07-14','YYYY-MM-DD');0.0;
190;35;18;14;2157440;TO_DATE('2013-06-23','YYYY-MM-DD');0.0;
190;36;12;165;1423053;TO_DATE('2013-07-10','YYYY-MM-DD');0.0;
190;36;18;138;2425133;TO_DATE('2013-07-05','YYYY-MM-DD');0.0;
190;36;19;140;8556972;TO_DATE('2014-03-20','YYYY-MM-DD');0.0;
190;36;22;187;7965221;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
190;36;27;100;3076944;TO_DATE('2013-08-21','YYYY-MM-DD');0.0;
190;36;28;47;9755379;TO_DATE('2014-01-16','YYYY-MM-DD');0.0;
190;37;11;163;7431660;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
190;37;15;157;1515541;TO_DATE('2014-04-11','YYYY-MM-DD');0.0;
190;37;17;35;8226367;TO_DATE('2013-10-03','YYYY-MM-DD');0.0;
190;37;21;193;2119972;TO_DATE('2014-01-16','YYYY-MM-DD');0.0;
190;37;22;190;5619814;TO_DATE('2013-11-14','YYYY-MM-DD');0.0;
190;37;24;173;9728553;TO_DATE('2013-07-16','YYYY-MM-DD');0.0;
190;37;25;53;6461497;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
190;37;26;50;1663736;TO_DATE('2013-10-16','YYYY-MM-DD');0.0;
190;37;29;174;9760273;TO_DATE('2013-07-04','YYYY-MM-DD');0.0;
190;37;30;167;9671303;TO_DATE('2014-04-04','YYYY-MM-DD');0.0;
190;40;13;39;5405362;TO_DATE('2013-12-14','YYYY-MM-DD');0.0;
190;40;30;117;6545944;TO_DATE('2013-08-20','YYYY-MM-DD');0.0;
190;41;13;64;4820394;TO_DATE('2013-12-20','YYYY-MM-DD');0.0;
190;41;20;171;5553789;TO_DATE('2014-02-28','YYYY-MM-DD');0.0;
190;41;25;24;3699424;TO_DATE('2013-08-04','YYYY-MM-DD');0.0;
190;42;19;66;4666054;TO_DATE('2013-05-20','YYYY-MM-DD');0.0;
190;42;21;173;2599340;TO_DATE('2013-10-17','YYYY-MM-DD');0.0;
190;42;26;60;8125950;TO_DATE('2014-04-09','YYYY-MM-DD');0.0;
190;43;29;110;1897932;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
190;44;17;137;9494124;TO_DATE('2013-07-18','YYYY-MM-DD');0.0;
190;44;19;132;2983642;TO_DATE('2014-04-02','YYYY-MM-DD');0.0;
190;44;20;188;8641825;TO_DATE('2013-10-17','YYYY-MM-DD');0.0;
190;44;24;78;9993802;TO_DATE('2013-11-04','YYYY-MM-DD');0.0;
190;44;29;5;7523917;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
190;48;12;160;5839024;TO_DATE('2013-12-29','YYYY-MM-DD');0.0;
190;48;15;187;7867744;TO_DATE('2013-07-17','YYYY-MM-DD');0.0;
190;48;16;199;3378822;TO_DATE('2014-01-20','YYYY-MM-DD');0.0;
190;48;18;150;4444131;TO_DATE('2013-11-02','YYYY-MM-DD');0.0;
190;50;13;8;3714962;TO_DATE('2013-09-23','YYYY-MM-DD');0.0;
190;50;15;147;3952159;TO_DATE('2013-09-16','YYYY-MM-DD');0.0;
190;50;18;90;2999696;TO_DATE('2013-05-18','YYYY-MM-DD');0.0;
190;50;19;80;4038955;TO_DATE('2013-06-12','YYYY-MM-DD');0.0;
190;50;26;197;1748727;TO_DATE('2013-08-07','YYYY-MM-DD');0.0;
193;3;16;193;9285214;TO_DATE('2014-02-21','YYYY-MM-DD');0.0;
193;3;17;107;3977099;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
193;3;18;119;5492928;TO_DATE('2013-05-13','YYYY-MM-DD');0.0;
193;3;25;71;5527813;TO_DATE('2014-04-19','YYYY-MM-DD');0.0;
193;3;29;148;9272164;TO_DATE('2014-02-18','YYYY-MM-DD');0.0;
193;6;12;165;2540423;TO_DATE('2014-04-02','YYYY-MM-DD');0.0;
193;6;17;22;1782619;TO_DATE('2013-05-07','YYYY-MM-DD');0.0;
193;6;23;85;3325459;TO_DATE('2013-11-23','YYYY-MM-DD');0.0;
193;6;26;48;3809594;TO_DATE('2014-03-19','YYYY-MM-DD');0.0;
193;6;27;5;9311900;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
193;6;28;180;6173758;TO_DATE('2013-12-11','YYYY-MM-DD');0.0;
193;8;12;87;8872454;TO_DATE('2014-04-20','YYYY-MM-DD');0.0;
193;8;16;50;3660785;TO_DATE('2013-07-03','YYYY-MM-DD');0.0;
193;8;19;16;7956636;TO_DATE('2014-01-19','YYYY-MM-DD');0.0;
193;8;20;195;9648808;TO_DATE('2013-08-04','YYYY-MM-DD');0.0;
193;8;24;126;4656937;TO_DATE('2014-04-20','YYYY-MM-DD');0.0;
193;8;27;9;6191710;TO_DATE('2014-03-24','YYYY-MM-DD');0.0;
193;9;13;147;9175816;TO_DATE('2013-10-25','YYYY-MM-DD');0.0;
193;9;16;5;8300134;TO_DATE('2013-05-30','YYYY-MM-DD');0.0;
193;9;17;162;1241435;TO_DATE('2013-05-21','YYYY-MM-DD');0.0;
193;9;27;105;7746538;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
193;11;16;176;1363041;TO_DATE('2013-05-02','YYYY-MM-DD');0.0;
193;11;22;88;5693819;TO_DATE('2014-03-17','YYYY-MM-DD');0.0;
193;11;25;136;1178845;TO_DATE('2013-09-15','YYYY-MM-DD');0.0;
193;11;30;95;2669616;TO_DATE('2014-01-10','YYYY-MM-DD');0.0;
193;14;11;41;79294;TO_DATE('2013-12-14','YYYY-MM-DD');0.0;
193;14;15;174;5982067;TO_DATE('2013-07-08','YYYY-MM-DD');0.0;
193;14;22;147;759626;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
193;14;23;120;1705258;TO_DATE('2013-07-09','YYYY-MM-DD');0.0;
193;14;27;78;9129443;TO_DATE('2013-08-14','YYYY-MM-DD');0.0;
193;14;29;117;1610274;TO_DATE('2013-05-06','YYYY-MM-DD');0.0;
193;17;25;72;2091323;TO_DATE('2013-10-30','YYYY-MM-DD');0.0;
193;17;27;185;5419150;TO_DATE('2013-12-24','YYYY-MM-DD');0.0;
193;18;21;51;192679;TO_DATE('2013-11-15','YYYY-MM-DD');0.0;
193;18;22;88;6006645;TO_DATE('2013-07-12','YYYY-MM-DD');0.0;
193;18;27;133;1048350;TO_DATE('2013-09-20','YYYY-MM-DD');0.0;
193;18;30;136;1648310;TO_DATE('2014-01-07','YYYY-MM-DD');0.0;
193;20;15;1;6325210;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
193;20;21;91;3376994;TO_DATE('2013-12-29','YYYY-MM-DD');0.0;
193;20;26;52;6115987;TO_DATE('2013-06-11','YYYY-MM-DD');0.0;
193;20;29;76;3810609;TO_DATE('2014-03-14','YYYY-MM-DD');0.0;
193;22;18;112;6215782;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
193;23;12;61;2131387;TO_DATE('2013-09-24','YYYY-MM-DD');0.0;
193;23;13;135;5435208;TO_DATE('2014-03-05','YYYY-MM-DD');0.0;
193;23;16;2;3698131;TO_DATE('2013-06-24','YYYY-MM-DD');0.0;
193;23;17;174;6231755;TO_DATE('2013-06-16','YYYY-MM-DD');0.0;
193;23;24;194;1472493;TO_DATE('2014-02-07','YYYY-MM-DD');0.0;
193;26;13;78;6287733;TO_DATE('2013-05-28','YYYY-MM-DD');0.0;
193;26;16;58;1802734;TO_DATE('2013-10-10','YYYY-MM-DD');0.0;
193;26;17;187;835829;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
193;26;25;98;6665854;TO_DATE('2013-06-12','YYYY-MM-DD');0.0;
193;26;28;182;2182782;TO_DATE('2013-08-30','YYYY-MM-DD');0.0;
193;26;29;71;8236410;TO_DATE('2014-02-23','YYYY-MM-DD');0.0;
193;28;13;191;9080416;TO_DATE('2013-07-18','YYYY-MM-DD');0.0;
193;28;15;59;1564603;TO_DATE('2013-06-04','YYYY-MM-DD');0.0;
193;28;22;51;8810035;TO_DATE('2014-04-23','YYYY-MM-DD');0.0;
193;36;17;187;360282;TO_DATE('2013-10-27','YYYY-MM-DD');0.0;
193;36;23;91;7599555;TO_DATE('2013-06-24','YYYY-MM-DD');0.0;
193;36;30;28;1265064;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
193;38;23;83;7472945;TO_DATE('2013-08-13','YYYY-MM-DD');0.0;
193;38;25;179;9386850;TO_DATE('2013-11-12','YYYY-MM-DD');0.0;
193;38;26;59;6427132;TO_DATE('2014-04-01','YYYY-MM-DD');0.0;
193;38;27;29;2943389;TO_DATE('2013-08-14','YYYY-MM-DD');0.0;
193;38;30;29;1315378;TO_DATE('2013-11-03','YYYY-MM-DD');0.0;
193;40;18;171;1812380;TO_DATE('2013-08-11','YYYY-MM-DD');0.0;
193;40;19;7;8486677;TO_DATE('2013-05-28','YYYY-MM-DD');0.0;
193;40;24;97;8617972;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
193;43;16;62;3330234;TO_DATE('2013-06-20','YYYY-MM-DD');0.0;
193;43;18;18;4993354;TO_DATE('2013-07-12','YYYY-MM-DD');0.0;
193;43;20;11;5445930;TO_DATE('2014-02-08','YYYY-MM-DD');0.0;
