COD_BODEGA;COD_PEDIDO;
2641;9511539;
1922;9511539;
1594;9511539;
693;9511539;
1359;6009454;
3231;6009454;
2348;6009454;
2525;6009454;
1740;3591660;
185;3591660;
2356;3591660;
4050;3591660;
2578;6415902;
2768;6415902;
4401;567701;
1803;567701;
3298;567701;
89;2135453;
641;2135453;
3288;3994821;
3223;3994821;
2821;5769875;
232;5769875;
2024;5769875;
2392;2360226;
420;9646497;
3303;5384312;
2511;5384312;
3170;7173770;
4258;3877227;
1754;3877227;
4068;3877227;
3988;3877227;
1205;1985965;
1018;1985965;
1445;1985965;
2242;7121043;
1179;7121043;
4364;288559;
1118;288559;
2862;288559;
2064;288559;
139;6120517;
4189;6120517;
389;6120517;
2755;4526217;
540;4526217;
146;4526217;
3706;4526217;
3500;5096288;
1515;2428926;
3267;2428926;
2799;2428926;
980;2428926;
2377;5809728;
106;5809728;
3326;5809728;
3980;5809728;
2922;5969629;
2430;2500835;
3644;2500835;
4202;2500835;
1280;1286538;
3678;1286538;
797;1286538;
4312;1286538;
410;2218179;
89;9184750;
329;9184750;
1657;1518153;
1510;1518153;
1858;1518153;
922;6880105;
2212;6880105;
1387;6880105;
424;3362399;
3712;3362399;
4470;3362399;
3386;3362399;
3513;9469285;
3387;5755176;
3935;1983281;
3982;1983281;
3257;9088392;
3795;5469074;
885;5469074;
266;2816569;
996;2816569;
690;2816569;
447;6227418;
929;6227418;
3514;6227418;
2852;6227418;
2099;6227418;
1898;1293461;
4146;1293461;
3583;1293461;
1960;1293461;
279;1293461;
417;9411425;
2173;1855414;
2028;1855414;
1810;1855414;
526;1855414;
2224;6689962;
693;6689962;
3078;6689962;
2242;6689962;
403;2018886;
575;2018886;
3089;2018886;
1746;2018886;
1080;2018886;
2230;5784148;
1160;5784148;
3355;5784148;
2531;5784148;
698;6344952;
3944;6344952;
1809;6344952;
1606;3065370;
1677;9195956;
252;9195956;
2581;9195956;
2248;9195956;
963;9195956;
769;2463173;
1915;2463173;
2081;8849496;
3211;8849496;
2943;8849496;
378;8849496;
2628;3167033;
714;3167033;
951;368771;
2972;9135471;
423;9135471;
751;2628930;
1765;2628930;
2395;181716;
2433;181716;
374;1636675;
1990;1636675;
4283;1636675;
3982;1636675;
4126;1210749;
639;1210749;
1014;1210749;
2264;1210749;
4081;1210749;
49;3328986;
1451;3328986;
2657;3328986;
4463;3328986;
545;3328986;
3028;5940640;
3984;5940640;
1509;5940640;
471;5940640;
2009;5241385;
1745;5241385;
4269;5241385;
653;5241385;
1480;5241385;
356;3591567;
1067;3591567;
2401;3591567;
2127;2224996;
3880;2224996;
1866;1154941;
4440;5137612;
4079;5137612;
337;5137612;
596;5137612;
684;5137612;
1671;4515535;
1834;2901449;
2864;2901449;
1770;2901449;
1907;1941620;
160;1941620;
4223;1941620;
3913;3215643;
3204;3215643;
2722;3215643;
908;3215643;
4127;6976659;
1679;6976659;
2548;6976659;
1503;8826204;
242;7081550;
1829;8393287;
3362;8393287;
3507;8393287;
1759;9453097;
3628;9453097;
3578;9453097;
765;5276664;
883;5276664;
291;5276664;
1766;5276664;
390;8718602;
187;8718602;
3030;8718602;
2717;8718602;
1643;8718602;
2973;7094833;
2873;7094833;
2488;7094833;
1368;173465;
1615;173465;
471;173465;
1131;173465;
3249;173465;
4249;4812882;
4361;4812882;
4080;3304576;
4125;3304576;
2590;3304576;
2324;3304576;
2910;3792985;
389;3792985;
2218;3792985;
4118;3792985;
2499;3792985;
3221;2111301;
3077;2111301;
1969;2111301;
3551;3900005;
3828;3900005;
2801;3900005;
3470;3900005;
2044;3900005;
2699;873095;
3530;873095;
704;873095;
4152;873095;
1235;135363;
2323;595983;
2315;8573116;
4312;8573116;
2786;9271582;
1287;9271582;
362;9271582;
3869;9271582;
390;9271582;
3344;7656257;
2949;7656257;
113;7656257;
2528;7656257;
4215;7656257;
1943;9793098;
596;9793098;
2107;3546554;
1003;3546554;
2882;3546554;
3895;3546554;
4355;5680489;
946;5680489;
4334;5680489;
244;2196919;
3495;2196919;
2722;2196919;
1262;3955587;
4236;9950096;
312;9950096;
215;9950096;
2434;9950096;
592;8602043;
3912;8602043;
3199;8602043;
4252;927948;
1639;927948;
2358;927948;
2614;5526135;
4150;5526135;
3247;5526135;
1118;6191187;
1694;1316187;
1017;1316187;
307;1316187;
3692;1316187;
2597;4661547;
1478;4661547;
2621;8178746;
4261;8178746;
1110;8178746;
4314;8178746;
3726;3612624;
827;3612624;
3280;3612624;
4266;8638422;
3503;3607798;
2559;3607798;
4160;6068626;
1253;6068626;
4061;6068626;
4147;6382154;
4199;6382154;
2177;7448301;
2756;2949195;
3348;2949195;
3915;2949195;
816;2949195;
2478;5693667;
164;5693667;
3107;5693667;
2271;7828417;
3040;7828417;
2093;7828417;
2137;7828417;
381;9207926;
2581;9207926;
1682;9207926;
374;7541565;
2051;7541565;
1175;61255;
3065;61255;
2988;61255;
895;2337888;
1946;2337888;
2020;2337888;
475;2337888;
1395;4835786;
2537;741284;
548;3283736;
1416;5120894;
1103;5120894;
1027;5120894;
2655;7008528;
197;7008528;
1024;7008528;
1736;7364224;
3798;7364224;
2335;7364224;
4165;4375422;
1688;1825785;
2079;1825785;
658;1825785;
1723;7023610;
2698;7023610;
1223;3602493;
2057;3602493;
591;3971624;
2576;3971624;
4403;3309800;
3515;3309800;
690;9775201;
3681;9775201;
4498;505148;
4332;505148;
768;505148;
1838;4534076;
4032;8405587;
4130;8405587;
2136;8405587;
2353;8405587;
4069;2683870;
459;2683870;
3504;2683870;
3175;2683870;
1167;7926917;
3215;7926917;
2731;3016876;
1726;3016876;
1527;9693035;
3255;9693035;
3789;9693035;
1029;989959;
3633;989959;
3592;989959;
869;989959;
3023;7949344;
4042;3100058;
1514;3100058;
899;3100058;
1560;3100058;
1524;3100058;
1765;9382565;
3166;9382565;
1279;9382565;
3020;1289342;
3601;1772828;
3458;1772828;
4475;1772828;
4175;2600999;
2825;2600999;
1851;2600999;
431;2600999;
4221;4943156;
3058;4943156;
3083;4943156;
127;4943156;
3098;1673104;
2914;1673104;
3434;1673104;
1286;5527402;
1569;5527402;
733;5527402;
269;5527402;
4261;5527402;
859;1836127;
1275;1836127;
1046;754689;
4251;754689;
4410;754689;
1874;4462736;
1012;4462736;
2252;9042229;
3837;9042229;
351;1188254;
1647;1188254;
2809;1188254;
1122;1188254;
256;8821526;
1154;6996393;
560;6996393;
4072;6996393;
1799;6996393;
800;3304387;
4147;8898258;
565;8898258;
2476;8898258;
1311;8898258;
2391;8898258;
2417;5320973;
672;5320973;
2723;5320973;
4085;5320973;
3914;1323562;
2471;1323562;
2599;1323562;
234;5072867;
2586;5072867;
1732;5072867;
1198;8813831;
298;7398509;
2588;7398509;
3175;6337782;
1428;6337782;
2674;6337782;
3360;7229508;
771;8467004;
1353;8467004;
3165;8467004;
4294;8467004;
3195;5143447;
2906;5143447;
1679;5143447;
2726;5401543;
1747;5401543;
3183;6503987;
1025;6503987;
1582;6503987;
1181;6503987;
273;6503987;
3643;2498223;
4210;2498223;
3856;2498223;
3986;1152699;
2619;1152699;
619;1152699;
50;1152699;
4341;1152699;
2804;4387013;
2551;184708;
3085;184708;
1837;2179841;
1674;2179841;
433;2179841;
131;2179841;
1466;2179841;
550;3405689;
407;3405689;
674;3405689;
3757;3405689;
1936;3405689;
1802;3630514;
914;3630514;
101;4250344;
1899;6340246;
766;6340246;
4138;8879140;
1908;2978489;
2048;2978489;
4059;2978489;
1262;4798866;
3288;4798866;
2379;6275463;
2827;6275463;
1070;778482;
1576;778482;
2589;778482;
3261;1054510;
1546;1054510;
4055;1054510;
4356;1054510;
1445;1467358;
3703;1467358;
4110;2551594;
4254;2551594;
796;2551594;
126;4661975;
2025;8887064;
4287;8818907;
3957;8818907;
99;4010279;
2852;8272983;
3285;8272983;
3243;8272983;
1688;8272983;
2369;3506990;
2815;3506990;
2664;3506990;
3311;1154627;
4020;1154627;
4129;1154627;
1999;3208439;
3713;3208439;
2449;3208439;
1929;3208439;
1638;6347680;
2055;6347680;
1779;6347680;
2792;6347680;
691;8947452;
1709;8947452;
3812;8201165;
570;8201165;
2675;8201165;
3862;8201165;
704;8201165;
4425;8873360;
1250;8873360;
1136;7347027;
774;7347027;
3440;3549277;
2185;5978976;
1650;9964800;
2293;9964800;
1178;9964800;
1552;9964800;
966;9964800;
1502;330970;
2906;836106;
2392;836106;
3281;836106;
3279;836106;
3093;7450114;
2496;7450114;
1426;7336452;
3917;7336452;
2100;3555199;
554;3555199;
2953;3555199;
604;3555199;
726;9044039;
2883;9044039;
4373;9044039;
652;9044039;
2589;9107256;
2164;9107256;
2242;9107256;
4266;9107256;
4435;9107256;
242;9921753;
2675;9921753;
1220;9921753;
2049;9921753;
3502;7705938;
3222;7705938;
2982;7705938;
2579;5632998;
4038;5632998;
962;5632998;
3604;5335211;
3988;5335211;
2345;5335211;
2340;5335211;
2916;4566202;
3199;7592971;
3481;7269469;
1753;7269469;
2040;7269469;
1307;7269469;
2775;7269469;
4338;8845630;
1023;8845630;
1434;8845630;
2027;8907176;
3942;8907176;
3036;8907176;
3253;8907176;
3502;8907176;
2317;4942834;
123;4942834;
1747;4942834;
2888;4942834;
2633;3995609;
3505;2193094;
57;2193094;
426;4423942;
2104;4423942;
817;4423942;
3374;4423942;
1095;642901;
3855;642901;
4357;642901;
3969;642901;
2669;7969075;
3502;7969075;
1104;7969075;
2562;7969075;
3512;7969075;
4254;9741934;
731;9741934;
3402;9741934;
2500;9741934;
1812;9741934;
4039;6996998;
3975;6996998;
2974;7078313;
3582;7078313;
2736;8602002;
4283;8602002;
2135;8602002;
1948;8602002;
2337;8602002;
1541;1579512;
1134;1579512;
261;1579512;
2202;1579512;
4064;7964735;
12;7964735;
932;8920749;
1084;8920749;
85;8920749;
1539;7807334;
3803;7807334;
1519;7807334;
158;4990344;
1901;4990344;
3806;4990344;
4348;4990344;
4447;4990344;
1345;6868255;
4351;6868255;
1873;6447523;
4143;6447523;
1971;2739207;
1444;2739207;
3167;2739207;
1076;2739207;
1347;653196;
1903;653196;
3653;653196;
692;653196;
4469;155191;
2546;2586734;
4045;2586734;
2482;2586734;
183;7141797;
3721;7141797;
1045;7141797;
165;7445907;
1960;5556277;
1549;5556277;
830;5556277;
275;1426409;
3598;1426409;
3876;1426409;
2324;1234636;
1971;1234636;
157;1234636;
550;1234636;
446;742379;
2973;742379;
887;742379;
492;1254200;
3063;7480749;
4154;7480749;
874;7480749;
2644;7480749;
1744;6712094;
2906;6712094;
1375;6712094;
2615;3727974;
3945;3727974;
1855;3727974;
763;3492698;
4290;3492698;
4107;3492698;
289;3492698;
694;3492698;
1334;2781857;
3673;2781857;
3377;2781857;
2197;2781857;
2009;2781857;
1914;7943684;
2338;7943684;
349;2281091;
3233;2281091;
3056;2281091;
4322;2281091;
1797;4710326;
1337;4710326;
1159;4710326;
1925;3409303;
3640;3409303;
2083;3409303;
3786;3409303;
3821;3409303;
1455;3852271;
1431;3852271;
87;198517;
1077;198517;
3776;198517;
1581;5087244;
3986;5087244;
514;5087244;
2201;8758809;
2294;8758809;
811;8758809;
2947;8758809;
3292;8758809;
3443;8801792;
1140;8801792;
908;8801792;
3263;8801792;
3043;7843627;
1358;4615589;
4458;9466649;
2037;9466649;
955;9466649;
3148;9466649;
1164;9466649;
1553;6961407;
1682;6961407;
431;6961407;
292;6961407;
4473;9804060;
1092;9804060;
3104;8713466;
2753;8713466;
1184;1045687;
2020;1045687;
480;1045687;
3855;1045687;
3178;4478699;
2234;4478699;
1420;4478699;
1571;4478699;
429;3344695;
159;3344695;
163;3344695;
268;3344695;
98;3344695;
2103;1267651;
1243;1267651;
3931;1267651;
1403;1267651;
834;6720873;
1959;8077570;
2973;8077570;
3767;8077570;
867;3862332;
4081;3862332;
3884;1720995;
3111;1720995;
3640;1720995;
3169;2732214;
3686;5824987;
3729;5824987;
1070;5824987;
4445;5269998;
1542;5269998;
1078;8100397;
1384;4695885;
2132;4695885;
1924;4695885;
4380;6184287;
299;6184287;
2665;629389;
408;629389;
2437;6988327;
2395;6988327;
2614;710394;
590;710394;
1608;144359;
3429;144359;
3143;144359;
1684;144359;
343;144359;
3342;7286914;
1998;7404003;
1340;7404003;
287;7404003;
1413;7404003;
185;5902195;
577;5902195;
1464;2503613;
190;9381842;
18;9381842;
1096;9381842;
2774;3340940;
243;3340940;
2666;5299404;
1741;5299404;
4059;5673912;
147;5673912;
435;5673912;
1273;5673912;
1016;5187099;
1791;5187099;
1668;5187099;
23;6564836;
1668;6564836;
3197;6564836;
3975;6564836;
1875;6564836;
1199;8651443;
861;3971489;
3979;3971489;
1279;244377;
3735;244377;
464;9277851;
530;9277851;
841;9277851;
3819;9277851;
1284;7770704;
4354;7770704;
1048;7770704;
1575;7770704;
4298;4063147;
1524;37078;
4226;294157;
2653;4957018;
2014;4957018;
2591;331269;
3367;331269;
1987;331269;
816;331269;
2836;331269;
646;3191037;
1365;2106292;
2777;2106292;
2508;2106292;
3140;2106292;
1542;170652;
402;170652;
3918;170652;
2444;2811264;
1712;2811264;
1132;2811264;
4410;2811264;
1381;4173341;
3401;6435499;
158;6435499;
2550;6435499;
669;6825729;
2998;6825729;
1687;6825729;
3664;3320152;
2147;3320152;
1719;819169;
3754;819169;
1515;819169;
4438;5347582;
1933;5347582;
1164;5347582;
3752;3725555;
2051;3725555;
2520;8037867;
693;8037867;
4307;9130191;
4305;6729320;
3062;6729320;
2123;1493689;
1915;1493689;
15;7402895;
3181;7402895;
235;4070602;
3579;3371999;
474;3371999;
1698;3371999;
1402;9951227;
3817;1082090;
1486;1082090;
3033;7673817;
2945;7673817;
336;7673817;
2267;7673817;
342;7673817;
94;4864117;
3247;5880362;
2845;5880362;
2776;5880362;
542;2976227;
1825;2976227;
4005;8148329;
1547;8148329;
1735;8148329;
1153;5468034;
2960;5468034;
4307;5468034;
573;5468034;
2619;5245368;
1307;5245368;
2831;362434;
3372;362434;
1331;4238222;
489;4238222;
1130;4238222;
70;4238222;
3815;4983359;
3580;4983359;
429;4983359;
2774;4983359;
1794;4983359;
3100;1265040;
3287;1625066;
2760;1625066;
1596;9529185;
4408;2532795;
359;2532795;
3640;2532795;
1744;1238859;
2978;1238859;
1876;4916061;
2927;4916061;
736;4916061;
38;4221422;
2963;4221422;
3938;4221422;
1895;2089582;
1232;2089582;
1398;2089582;
3397;3102746;
40;3102746;
3521;3102746;
2951;5325829;
2005;5325829;
2078;5325829;
2929;5325829;
1676;5325829;
2468;7569464;
4025;7569464;
2938;7569464;
2239;1332177;
544;1332177;
3287;1332177;
1461;9302885;
297;9302885;
1927;7923969;
435;6306830;
2023;6306830;
1563;6306830;
2722;4146123;
249;4047182;
4365;4047182;
170;4047182;
1922;6997195;
3771;9317461;
910;9317461;
2963;6749619;
2541;6749619;
171;7591078;
3383;7591078;
2453;7591078;
2137;5023658;
1171;5023658;
140;5023658;
3672;5023658;
55;4267849;
289;4267849;
2788;3203786;
181;3203786;
930;3203786;
3997;3203786;
1959;8191145;
233;8191145;
1429;8191145;
4117;4080280;
704;4080280;
3984;4080280;
636;9964754;
3834;7072345;
4167;7072345;
3702;7072345;
1955;7072345;
1266;3058184;
1052;3058184;
3896;3058184;
2010;3058184;
4198;1727492;
1192;1727492;
1101;1727492;
3720;1727492;
372;9651454;
1214;9651454;
241;9651454;
4436;9651454;
1561;3289036;
2479;3289036;
954;3289036;
3719;3289036;
2533;3289036;
1544;5864302;
1263;5864302;
3765;5864302;
4259;5864302;
2339;7706747;
2545;7706747;
4352;7706747;
290;7706747;
123;5364469;
3733;5364469;
3269;5364469;
2630;5364469;
3730;2603350;
3719;2399714;
1372;2333475;
2406;2333475;
1423;2333475;
2552;2333475;
3567;8510564;
2473;8510564;
2911;8510564;
1089;8510564;
271;8510564;
3743;4371732;
2796;4371732;
380;4071514;
387;9082572;
3626;9082572;
3326;4740289;
3261;4740289;
559;4740289;
1146;3665122;
3032;3665122;
2796;2208206;
3298;2208206;
972;2208206;
1337;2208206;
1928;2208206;
2914;3700446;
242;3700446;
3220;3700446;
2536;1689438;
1444;1689438;
3126;1689438;
729;1689438;
4056;213077;
3606;213077;
2983;3330115;
2094;8382692;
1067;5877086;
795;5877086;
2005;5877086;
3283;1850275;
4483;1850275;
659;1850275;
761;8721895;
4218;8721895;
1408;8721895;
1201;6758862;
3151;6758862;
1696;6758862;
2037;6758862;
2821;7198531;
3546;9206753;
958;9206753;
1393;9206753;
4037;2052812;
98;2052812;
2116;2052812;
292;4898588;
4388;4898588;
1996;4898588;
1953;4898588;
1928;1408536;
1677;1408536;
598;1408536;
2179;1408536;
3385;1408536;
196;6654555;
2160;1843394;
3497;6063166;
1175;7233345;
545;7233345;
1227;7233345;
421;1552769;
3456;1552769;
153;2875329;
451;2875329;
2356;9295700;
4032;1241136;
4446;1241136;
443;1241136;
2742;8920142;
2568;8920142;
3297;8920142;
1393;6352393;
2592;6352393;
3307;6352393;
220;1756789;
2186;1756789;
1849;1756789;
659;1756789;
893;6718700;
3765;1468809;
4339;1468809;
1841;9304161;
3586;8099352;
3110;8099352;
232;8099352;
3592;8099352;
2667;6131237;
161;6131237;
1593;6131237;
2433;8161306;
2972;8161306;
3716;8161306;
3596;7624843;
3921;7624843;
577;7624843;
233;7624843;
371;8759624;
1576;7012906;
1807;953048;
2638;6488792;
800;6488792;
1207;5419154;
4459;3308020;
2730;3308020;
4405;3308020;
212;3308020;
4418;3308020;
1065;8426089;
2879;8426089;
1547;8426089;
2161;8426089;
3812;4060288;
1034;4060288;
1912;4060288;
2605;4060288;
3417;4060288;
3871;6112785;
2436;6112785;
815;6112785;
4411;6112785;
1005;8050480;
867;8050480;
3723;1061334;
4069;1061334;
2166;2083242;
272;2083242;
1068;2083242;
2776;6865565;
1674;6865565;
3218;6865565;
2533;6865565;
3895;6865565;
2866;776848;
1625;776848;
582;776848;
1309;776848;
4475;6489004;
1085;2253167;
2850;2253167;
1264;2253167;
312;2253167;
1724;2253167;
1234;5399184;
4113;4105808;
1630;4105808;
161;5790358;
1754;5790358;
2543;5790358;
3734;5790358;
3688;5790358;
3283;7734981;
1678;7734981;
2616;7732433;
2584;7732433;
2068;7732433;
3313;5138243;
2121;5138243;
658;5138243;
4250;2665774;
1588;2665774;
88;2665774;
24;6061772;
2319;6061772;
2364;6061772;
1533;7842789;
276;7842789;
1247;7842789;
1263;3113582;
958;9257270;
4308;9257270;
1553;333920;
2093;333920;
3982;333920;
4355;7496762;
3354;7496762;
3727;7603271;
3943;7603271;
4194;7603271;
3947;1865559;
3679;5880456;
1608;5880456;
2685;5880456;
1829;1252834;
175;1252834;
298;9750492;
1453;9750492;
4085;9750492;
3962;3946570;
1064;3946570;
2777;7640458;
2133;7640458;
657;9991728;
886;9991728;
1162;923754;
2299;4719410;
492;6596678;
565;6596678;
1221;6596678;
3470;13645;
3745;13645;
4094;13645;
195;13645;
3682;8322296;
3158;8322296;
4308;7996671;
2031;7996671;
1761;3642593;
2562;3642593;
984;3642593;
3378;8348496;
767;8348496;
826;1266541;
2063;1266541;
3299;4516000;
34;293061;
3451;293061;
1157;1824878;
31;9545400;
4192;9545400;
4342;9545400;
4304;9545400;
4068;9545400;
1951;3124112;
1554;4281440;
971;4281440;
1462;4281440;
4405;8329912;
505;8329912;
1275;8329912;
3392;8329912;
3487;8329912;
2598;6391471;
446;6391471;
3294;6391471;
345;4513869;
1390;4513869;
2622;4513869;
4061;8422719;
1569;8422719;
2749;5667404;
2227;5667404;
2928;5667404;
898;699045;
2479;699045;
3578;699045;
3511;699045;
4375;3516216;
4025;3516216;
1135;8017136;
1198;8017136;
2227;7666538;
434;7666538;
1541;7666538;
3016;7666538;
1178;9065989;
1064;9065989;
1276;9065989;
3167;1673901;
1058;1673901;
1205;1673901;
4311;2866223;
1584;2866223;
1629;7618603;
660;7618603;
3162;7618603;
3542;7618603;
4198;122494;
3219;122494;
874;3529456;
4464;3529456;
2587;4947814;
1457;4947814;
326;4947814;
1603;4947814;
177;6551780;
865;6551780;
82;1076467;
1774;1076467;
749;1076467;
2747;1076467;
2213;1076467;
670;3598246;
4092;3598246;
1758;3598246;
1977;3598246;
2804;2584428;
4053;2584428;
1883;2584428;
1232;2584428;
2699;2824767;
1572;2824767;
2854;2824767;
4052;2824767;
1533;1472501;
4359;6146463;
2871;9529211;
2377;9529211;
771;9529211;
191;9529211;
1509;9529211;
4317;9744755;
2872;9744755;
4073;9744755;
4006;6267144;
2537;2504805;
3025;2504805;
2541;2504805;
2257;2504805;
3625;6194974;
3773;6194974;
4281;6194974;
4317;8045831;
2148;3597051;
4268;2449451;
1990;2449451;
358;4792068;
443;4792068;
71;4792068;
1251;4792068;
4296;3911374;
1462;4619736;
4332;4619736;
3692;3652697;
1068;3652697;
3824;3652697;
1158;9838573;
3847;9838573;
3869;5416864;
26;5416864;
2336;5416864;
3769;1614506;
1325;1614506;
902;1614506;
1688;1614506;
3067;5198821;
1239;5198821;
82;5198821;
1996;5198821;
507;5198821;
507;3207385;
2412;3207385;
2668;1438956;
2748;1438956;
2918;1438956;
3196;1438956;
716;1438956;
1075;4517447;
2203;555625;
657;555625;
2219;7571716;
3875;7571716;
253;7571716;
3753;861082;
1877;861082;
1365;861082;
1909;2701243;
2935;2701243;
2682;2701243;
1337;7114512;
3297;7114512;
1379;7114512;
2382;7114512;
217;2125872;
792;8756876;
825;8756876;
3241;8756876;
4304;8756876;
4116;8756876;
640;7727538;
4257;7727538;
183;8199937;
3911;8199937;
2212;8199937;
3646;4370749;
426;4370749;
4417;4370749;
4406;4370749;
175;248799;
3099;248799;
4461;248799;
648;248799;
210;9569683;
4405;9569683;
2743;9569683;
672;9569683;
3033;9569683;
307;3496005;
1378;3496005;
1483;3496005;
159;6668639;
4385;6519885;
225;1245648;
1949;3308115;
3243;3308115;
2837;2266341;
2422;2266341;
137;2266341;
3803;2266341;
2631;240481;
1441;3376250;
2226;3376250;
3085;3376250;
863;1312486;
602;1312486;
1413;1005511;
229;1005511;
2501;2204419;
3312;7301820;
550;8431470;
3425;8431470;
2663;8431470;
1784;8431470;
617;8431470;
2879;4291373;
403;4291373;
2573;4291373;
3360;4291373;
2400;2791522;
2514;2791522;
2161;2791522;
3129;2791522;
768;7287248;
2338;7287248;
1995;7287248;
1917;965874;
3227;965874;
277;3442439;
3183;3442439;
174;3442439;
4399;3338633;
2668;3338633;
2947;3338633;
129;4210904;
2010;4210904;
1052;4210904;
12;1737199;
4082;5507881;
1409;5388130;
4279;5388130;
1795;5388130;
4437;5388130;
3316;6392379;
2184;6392379;
860;6392379;
1596;6392379;
