COD_PEDIDO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_ENTREGADA
8546786;22;19;16;0;
8546786;28;14;14;0;
8546786;54;22;5;0;
8483578;10;15;2;0;
8483578;18;24;15;0;
9482924;36;27;13;0;
9482924;55;15;15;0;
9482924;56;28;14;0;
9482924;66;24;5;0;
3098951;70;8;13;0;
3098951;71;9;7;0;
1768200;70;22;2;2;
9505725;26;24;10;0;
9505725;50;21;20;0;
9505725;66;20;17;0;
2086492;46;29;8;0;
2086492;67;26;2;0;
8536419;1;1;13;0;
8536419;8;2;19;0;
8536419;17;7;10;0;
1168851;68;9;2;0;
1168851;70;3;16;0;
1168851;72;4;16;0;
9276778;1;21;16;0;
9276778;8;25;13;0;
9276778;15;13;6;0;
9276778;33;26;18;0;
9276778;42;14;13;0;
5729123;56;15;11;0;
2858518;6;9;18;0;
2858518;17;2;3;0;
5488294;70;9;8;0;
5488294;72;9;19;0;
1789347;31;19;19;7;
1789347;72;14;20;5;
8619547;2;23;2;1;
8619547;11;29;8;5;
8619547;61;25;3;3;
8619547;69;20;4;3;
8619547;72;17;20;4;
7274147;9;1;6;0;
7274147;55;2;3;0;
7555208;67;3;12;12;
7555208;69;1;8;8;
7555208;72;2;16;16;
9082669;62;10;7;7;
9700612;67;3;4;0;
9700612;68;5;9;0;
9700612;69;2;17;0;
9700612;70;3;9;0;
9700612;71;4;8;0;
9694118;60;24;19;17;
9694118;62;20;5;3;
9694118;66;28;4;3;
6332317;17;21;8;0;
6332317;25;21;14;0;
6332317;34;27;10;0;
2101903;51;14;8;0;
2101903;66;16;9;0;
8696999;12;7;6;5;
8696999;19;10;6;2;
8413404;8;27;4;3;
8413404;20;25;7;4;
8413404;41;11;16;14;
8413404;63;30;20;10;
9303633;5;17;18;18;
9303633;7;27;10;10;
9303633;47;28;17;17;
9303633;59;26;8;8;
7078013;20;22;15;15;
7078013;32;11;10;10;
7078013;62;14;7;7;
3308601;21;9;9;6;
3308601;26;6;14;5;
3308601;42;6;18;12;
3308601;52;2;20;18;
9686366;10;7;10;4;
9686366;30;1;13;10;
9686366;34;4;11;4;
9686366;55;1;5;2;
5767308;68;2;10;0;
5767308;69;6;12;0;
5767308;72;2;13;0;
9156820;10;21;10;10;
9156820;63;20;3;3;
9156820;68;15;3;3;
6942525;4;18;7;0;
6942525;31;27;8;0;
6942525;32;30;4;0;
6942525;61;19;3;0;
4467191;3;5;9;0;
4467191;49;2;4;0;
4467191;69;9;6;0;
2583845;21;14;8;6;
2583845;33;17;20;7;
2583845;47;29;7;5;
2583845;48;30;18;10;
5734870;68;10;17;17;
5734870;69;2;14;14;
5734870;70;4;9;9;
5734870;72;3;8;8;
4389528;69;6;19;0;
4389528;70;9;17;0;
4389528;71;5;6;0;
2566536;36;26;17;0;
6211747;69;9;17;0;
6211747;72;2;6;0;
5245798;62;15;16;16;
1846607;67;1;11;0;
1846607;68;9;20;0;
1846607;69;3;5;0;
1846607;70;6;6;0;
1846607;72;7;4;0;
6100578;45;18;8;0;
6100578;63;22;6;0;
8679000;52;19;13;13;
8679000;56;13;9;9;
8679000;61;23;16;16;
8679000;63;30;3;3;
6475474;10;11;12;3;
6475474;14;11;18;11;
5035176;67;1;19;0;
5035176;70;1;4;0;
5557186;17;24;18;0;
5557186;30;27;14;0;
5557186;60;19;18;0;
5557186;65;25;7;0;
1042338;18;18;12;6;
9369482;57;15;5;0;
9369482;58;27;14;0;
9369482;61;12;14;0;
9369482;64;30;12;0;
6076305;32;9;1;0;
6076305;38;2;19;0;
6076305;57;3;2;0;
6076305;58;4;16;0;
6076305;70;6;15;0;
3682612;4;13;15;0;
3682612;10;25;19;0;
4538093;22;3;18;18;
4538093;70;5;5;5;
7793982;56;28;11;5;
7793982;61;24;18;12;
7793982;64;18;11;9;
665645;56;16;11;11;
665645;65;27;6;1;
3871785;3;1;3;3;
1050117;56;24;20;20;
1050117;63;21;8;8;
1020175;72;6;9;0;
9637157;51;13;6;6;
9637157;53;30;13;13;
9637157;56;16;3;3;
9637157;63;29;1;1;
8902363;60;7;14;3;
6641311;3;2;11;0;
6641311;6;1;15;0;
6641311;52;5;6;0;
6641311;58;3;20;0;
9946961;3;20;15;0;
9946961;35;17;1;0;
7224491;2;22;6;4;
7224491;26;30;14;13;
7224491;29;18;19;1;
7224491;42;29;13;8;
7224491;61;22;19;4;
1129087;5;16;14;0;
1129087;14;19;13;0;
1129087;19;23;8;0;
1129087;34;14;11;0;
464879;4;23;15;0;
464879;9;11;12;0;
464879;30;16;19;0;
464879;41;21;16;0;
464879;72;24;5;0;
5350820;69;11;7;7;
4025976;17;14;6;0;
4025976;46;17;1;0;
6190538;55;17;1;1;
6190538;56;21;2;2;
6190538;62;18;9;4;
6190538;63;17;5;4;
6190538;66;16;20;13;
730247;15;17;15;0;
730247;22;17;2;0;
730247;71;24;15;0;
730247;72;27;12;0;
3315623;26;10;4;0;
3315623;52;1;3;0;
3315623;63;10;12;0;
1885466;69;9;4;0;
1885466;70;6;16;0;
1885466;72;6;9;0;
5090528;32;4;16;2;
5090528;70;1;20;7;
4242872;67;2;20;20;
4242872;68;2;15;3;
4242872;70;7;3;2;
4626295;16;5;15;4;
4626295;28;5;17;7;
4626295;40;2;18;4;
4626295;44;1;3;3;
4626295;50;7;2;2;
2793076;69;1;19;10;
2793076;70;4;3;1;
2793076;71;9;13;13;
2793076;72;7;1;1;
7291111;55;24;7;0;
2995886;5;22;13;0;
2995886;40;24;17;0;
2995886;70;27;2;0;
2995886;71;12;17;0;
7623337;8;30;18;5;
7623337;48;27;3;1;
7623337;65;14;9;9;
7576902;7;29;1;0;
7576902;19;30;4;0;
7576902;39;24;14;0;
7576902;59;21;12;0;
8414237;13;3;2;0;
8414237;22;7;17;0;
8414237;24;8;14;0;
8414237;71;5;8;0;
3236488;55;13;7;0;
3236488;56;12;13;0;
3862182;58;29;18;0;
3862182;63;25;14;0;
3862182;64;27;18;0;
3862182;65;13;11;0;
4984956;57;14;15;0;
4984956;58;28;10;0;
4984956;59;14;18;0;
9905909;9;16;20;0;
9905909;16;13;4;0;
9905909;50;27;6;0;
9251093;6;15;18;13;
9251093;11;19;13;1;
9251093;36;23;3;2;
9251093;48;18;17;3;
9251093;63;28;11;3;
1694397;54;25;16;0;
1694397;55;25;9;0;
1694397;58;19;20;0;
1694397;65;14;6;0;
8386735;1;12;2;2;
8386735;29;22;13;5;
2063081;20;10;18;16;
2063081;47;10;1;1;
2063081;60;5;4;2;
2493413;45;28;15;15;
5937146;49;13;2;0;
2637174;13;24;2;1;
2637174;32;11;12;12;
2637174;41;19;5;1;
2637174;47;11;4;2;
2835600;1;13;19;0;
2835600;50;18;5;0;
2835600;60;18;14;0;
2835600;69;19;16;0;
1305532;57;24;1;1;
1305532;66;13;20;4;
5764211;68;8;6;5;
5764211;70;3;9;5;
5764211;72;8;20;20;
6807697;1;29;15;0;
6807697;11;15;19;0;
6807697;27;21;20;0;
6807697;28;19;12;0;
6807697;39;14;1;0;
4621022;53;26;20;0;
4621022;54;11;17;0;
4621022;59;15;18;0;
4621022;63;14;4;0;
1248417;71;25;17;5;
865300;10;22;4;0;
865300;31;21;6;0;
865300;32;27;17;0;
865300;38;27;10;0;
3924803;4;16;19;0;
3924803;22;14;6;0;
3924803;45;12;12;0;
3821086;15;9;7;0;
3821086;37;9;7;0;
3821086;55;1;6;0;
7721909;14;24;6;0;
7721909;28;28;7;0;
7721909;57;30;9;0;
3009045;38;26;20;0;
3009045;44;22;7;0;
8258464;18;25;8;0;
309193;3;21;16;16;
309193;19;26;11;11;
309193;25;12;17;17;
4761031;67;4;11;11;
4761031;69;6;15;15;
5088052;67;5;8;0;
5088052;70;8;4;0;
5088052;71;5;5;0;
1798657;15;10;13;0;
3556341;6;20;4;0;
3556341;10;23;17;0;
3556341;26;15;12;0;
3556341;69;18;17;0;
2356900;1;5;6;0;
2356900;10;10;2;0;
2356900;63;6;2;0;
7820283;7;19;14;14;
5974066;29;28;6;0;
5974066;34;21;11;0;
5974066;55;11;8;0;
5974066;57;30;4;0;
7128627;67;6;2;0;
7128627;68;4;15;0;
7128627;70;10;1;0;
4806737;21;26;20;0;
4806737;43;22;15;0;
4806737;58;16;10;0;
4806737;59;29;16;0;
5421662;17;17;1;1;
5421662;47;27;6;5;
2319667;2;3;5;0;
2319667;31;10;18;0;
2319667;40;10;14;0;
2319667;45;2;5;0;
9581828;57;28;9;8;
9581828;65;27;18;3;
7316181;17;17;11;0;
7316181;25;15;12;0;
7316181;52;20;1;0;
7316181;67;26;17;0;
7627247;9;2;15;0;
7627247;10;3;13;0;
7627247;15;7;18;0;
7627247;70;2;9;0;
9108129;51;21;19;0;
9108129;54;29;19;0;
8991790;5;22;16;0;
8991790;13;19;1;0;
8991790;22;20;16;0;
8991790;49;26;12;0;
9231768;46;12;2;0;
9231768;50;14;17;0;
8902059;3;11;8;0;
8902059;51;11;4;0;
9318321;11;29;18;0;
9318321;24;15;1;0;
9318321;40;18;7;0;
3956167;66;8;19;0;
4794900;71;6;9;0;
919088;12;3;6;0;
919088;15;7;5;0;
919088;22;3;6;0;
919088;40;2;20;0;
939713;69;2;12;11;
939713;71;4;15;8;
939713;72;1;12;7;
121786;22;13;8;8;
121786;26;26;1;1;
3368322;27;7;20;0;
6428369;43;7;7;0;
6428369;71;8;5;0;
5751720;67;5;4;1;
5751720;68;4;13;9;
5751720;71;8;11;2;
4019344;67;2;19;0;
4019344;69;5;2;0;
4019344;70;6;5;0;
4019344;71;6;16;0;
2937500;18;18;19;9;
2937500;24;22;9;6;
2937500;32;22;3;3;
2937500;36;19;10;4;
2937500;57;11;14;4;
2699056;42;24;13;0;
8202406;44;20;14;3;
8202406;47;19;19;2;
8202406;68;29;4;4;
4971998;52;27;12;12;
4971998;57;17;18;18;
4971998;59;25;15;15;
4971998;60;16;14;14;
4971998;65;28;9;9;
4733839;15;9;1;0;
4733839;19;4;8;0;
4733839;25;6;10;0;
4733839;47;9;1;0;
9724388;34;25;12;0;
9724388;53;16;13;0;
6679251;35;22;11;1;
6679251;53;22;20;10;
7524708;42;16;14;14;
7524708;49;11;5;5;
9860309;51;30;20;0;
9860309;65;29;13;0;
5648133;10;10;8;0;
5648133;37;10;19;0;
3136321;3;28;3;1;
3136321;20;12;20;8;
3136321;23;13;9;9;
3136321;26;25;11;4;
3136321;36;12;8;8;
2857514;17;18;20;20;
2857514;18;15;10;10;
2857514;70;17;2;2;
2857514;71;28;2;2;
8106932;56;26;7;0;
8106932;60;22;4;0;
8106932;62;30;9;0;
8106932;66;27;1;0;
8697161;13;9;5;5;
8697161;17;2;2;2;
2383315;52;17;13;3;
2383315;54;14;8;4;
2383315;70;11;2;1;
6170632;69;7;11;4;
6170632;70;9;2;1;
6170632;71;8;15;11;
9864668;56;17;7;7;
9864668;57;26;5;5;
9864668;63;26;14;14;
4280832;5;1;16;7;
4280832;34;3;2;1;
4280832;64;8;5;3;
4946933;56;20;9;0;
4946933;65;15;5;0;
4711515;29;24;13;0;
4711515;31;20;20;0;
4711515;38;30;17;0;
6534688;67;7;2;0;
6534688;69;4;3;0;
6534688;72;10;7;0;
6633829;69;9;19;0;
7990246;6;15;10;0;
7990246;25;20;18;0;
7990246;41;11;16;0;
7990246;50;25;19;0;
3546271;57;30;5;2;
3546271;60;14;17;9;
3546271;66;15;18;13;
2243809;7;17;9;0;
2243809;71;22;2;0;
8415460;51;20;2;0;
8415460;52;21;20;0;
8415460;63;27;8;0;
2879169;36;13;4;0;
6903948;5;21;1;0;
6903948;13;15;9;0;
6903948;15;21;8;0;
6903948;18;15;13;0;
6903948;27;20;2;0;
7622895;69;10;14;0;
7622895;71;5;15;0;
5873020;67;8;16;16;
5873020;71;7;6;6;
9900529;13;3;10;0;
9900529;31;6;16;0;
9900529;34;8;8;0;
9900529;50;1;7;0;
9900529;72;7;15;0;
9123185;69;3;4;0;
9123185;71;7;19;0;
2601273;1;23;19;0;
2601273;29;22;13;0;
2601273;39;12;10;0;
2601273;45;13;4;0;
9168179;67;2;1;1;
9168179;70;3;3;2;
5017060;4;30;13;0;
5017060;62;27;2;0;
5017060;66;17;17;0;
9215671;11;15;20;20;
9215671;23;22;12;12;
9215671;42;12;13;13;
9215671;44;24;4;4;
2033204;26;18;10;0;
2033204;41;28;17;0;
2033204;47;29;16;0;
5793409;68;9;20;0;
5793409;71;6;4;0;
5216066;51;28;12;12;
5216066;57;26;9;9;
5216066;59;13;5;5;
5216066;62;13;14;14;
5216066;66;24;17;17;
9486801;61;16;5;0;
5341040;70;10;13;0;
5435527;32;6;4;0;
5435527;36;10;12;0;
5435527;47;10;4;0;
5435527;68;5;15;0;
5168334;3;27;13;0;
5168334;5;16;19;0;
5168334;25;25;13;0;
9372768;69;5;14;0;
9372768;71;3;12;0;
9372768;72;10;17;0;
3775825;70;10;16;0;
3775825;71;9;5;0;
6889961;67;3;5;1;
6889961;68;1;13;2;
6889961;69;5;9;9;
7321990;27;25;19;0;
7321990;37;11;13;0;
7321990;45;23;10;0;
7321990;54;20;7;0;
7321990;59;24;16;0;
7772144;20;5;7;7;
7772144;38;3;1;1;
7772144;50;10;11;11;
5725987;25;14;11;0;
5725987;34;24;8;0;
5725987;49;16;19;0;
4899998;57;25;2;0;
6886913;23;29;12;0;
1151086;6;22;7;2;
1151086;11;20;19;7;
1151086;31;17;19;13;
1151086;38;27;1;1;
3398969;19;15;16;0;
3398969;33;17;14;0;
3398969;61;30;8;0;
2376350;1;10;16;16;
2376350;21;4;13;13;
2376350;22;4;7;7;
2376350;34;5;12;12;
3299138;63;21;3;0;
8446050;8;23;8;8;
8446050;60;11;19;19;
4929643;4;17;4;0;
4929643;25;16;8;0;
987872;5;20;1;0;
987872;51;17;16;0;
8167090;12;23;17;0;
8167090;17;22;17;0;
8167090;38;24;19;0;
8167090;60;23;11;0;
6887495;20;16;3;0;
6887495;27;12;10;0;
6887495;30;16;5;0;
6887495;52;20;15;0;
6509370;67;1;2;0;
6509370;69;8;4;0;
6509370;70;3;6;0;
6509370;72;3;1;0;
790077;28;25;6;0;
790077;31;20;20;0;
7516773;68;29;14;0;
9060997;44;13;18;9;
355957;53;24;4;0;
355957;58;28;14;0;
355957;60;24;10;0;
5091645;67;5;16;0;
5091645;68;3;7;0;
5091645;70;6;13;0;
5091645;72;1;5;0;
4487166;8;2;4;2;
4487166;13;10;1;1;
4487166;15;10;17;1;
4487166;55;4;18;16;
1222625;1;19;20;0;
1222625;55;26;17;0;
6745430;16;24;8;0;
6745430;28;14;3;0;
9117315;56;24;3;0;
9117315;60;19;16;0;
3982598;49;2;3;0;
3982598;56;4;3;0;
5084853;31;23;10;10;
5084853;34;20;20;20;
5084853;66;17;18;18;
5084853;71;28;1;1;
7763155;2;12;6;6;
7763155;19;12;11;11;
7763155;34;19;9;9;
7763155;67;14;1;1;
7763155;68;17;17;17;
4711129;9;5;19;0;
4711129;12;4;12;0;
4711129;25;10;5;0;
4292193;53;16;16;0;
4292193;56;21;9;0;
4292193;62;13;20;0;
8716846;8;23;9;0;
8716846;22;23;5;0;
8716846;23;14;1;0;
8716846;31;19;18;0;
2907281;6;27;9;8;
2907281;8;15;9;9;
2907281;21;26;20;18;
2907281;29;28;14;1;
2907281;53;19;2;1;
420799;68;2;1;0;
7473368;51;13;15;15;
7473368;52;30;15;15;
7473368;53;19;3;3;
7473368;55;12;5;5;
3036715;8;16;13;13;
3036715;13;16;9;9;
3036715;23;14;12;12;
3036715;39;25;19;19;
8396511;53;14;13;0;
8396511;55;27;19;0;
8396511;64;17;17;0;
5469332;70;1;2;0;
5469332;72;9;3;0;
4260639;24;10;16;0;
4260639;44;9;8;0;
7855146;72;6;19;0;
7078316;68;5;4;0;
7078316;69;8;1;0;
7078316;70;5;17;0;
7078316;71;4;3;0;
848313;17;4;9;4;
848313;28;10;5;4;
848313;29;5;19;11;
848313;69;6;10;1;
419244;67;10;9;0;
419244;68;6;5;0;
419244;69;1;7;0;
419244;72;6;20;0;
9440542;21;12;6;0;
9440542;37;30;16;0;
1242568;13;26;19;19;
1242568;24;13;14;14;
1242568;41;16;5;5;
1242568;59;22;14;14;
8035295;8;8;9;0;
8035295;18;6;13;0;
8035295;36;7;15;0;
8035295;41;9;12;0;
5748148;3;20;19;0;
5748148;41;22;8;0;
5748148;48;30;14;0;
3448376;20;24;20;2;
3448376;26;16;15;9;
3448376;39;25;10;5;
48567;23;12;19;15;
48567;28;11;7;7;
48567;30;19;13;3;
48567;50;13;1;1;
48567;70;28;11;10;
8264849;67;1;11;11;
8264849;68;3;17;17;
8648999;5;8;20;20;
8648999;19;9;20;20;
8648999;60;3;3;3;
4297941;22;28;5;0;
4297941;55;13;5;0;
4297941;69;12;1;0;
8300462;15;25;18;0;
8300462;52;18;8;0;
8300462;62;25;13;0;
4143832;56;25;11;11;
9829432;69;3;19;0;
9794670;58;30;3;0;
1396342;55;22;13;13;
1396342;58;12;18;8;
1396342;59;18;2;2;
2426688;54;16;13;0;
2426688;55;30;13;0;
2426688;65;13;6;0;
4313995;10;13;18;0;
4313995;25;22;14;0;
4313995;48;27;20;0;
687678;3;12;15;0;
687678;4;22;15;0;
687678;24;27;4;0;
687678;51;23;20;0;
2148069;57;17;8;0;
2148069;66;14;12;0;
4681515;25;19;13;0;
7724104;37;6;8;0;
7724104;54;7;16;0;
7724104;64;3;20;0;
7724104;72;3;17;0;
3357933;8;27;18;5;
3357933;9;21;10;5;
3357933;23;23;7;2;
3357933;30;14;12;9;
3357933;31;25;13;3;
2474607;52;23;11;11;
2474607;56;21;15;15;
5882087;68;8;13;0;
5882087;69;6;15;0;
5882087;70;6;1;0;
213004;15;20;15;8;
213004;23;21;11;2;
213004;38;13;20;11;
213004;41;27;5;5;
8866726;54;19;9;0;
7350887;45;7;2;0;
3024432;20;18;13;0;
3024432;26;13;8;0;
1296062;4;15;5;0;
4748866;38;8;3;0;
4748866;62;4;11;0;
4508727;69;9;13;0;
4508727;70;2;1;0;
4508727;71;4;10;0;
4508727;72;6;19;0;
8521929;13;27;13;0;
8521929;72;16;2;0;
8451808;23;27;18;18;
8451808;34;14;8;8;
4516093;1;15;6;0;
4516093;20;16;4;0;
4516093;28;11;16;0;
4516093;43;14;6;0;
5405524;5;8;12;12;
5405524;27;5;5;5;
5583944;2;29;14;0;
5583944;6;16;2;0;
5583944;39;11;6;0;
5442372;9;4;3;3;
5442372;53;10;10;10;
5442372;59;2;15;15;
1857631;68;7;12;0;
1857631;70;10;19;0;
1857631;72;2;9;0;
9317612;63;12;17;0;
9317612;64;12;15;0;
2713883;51;25;2;2;
2713883;53;13;16;16;
2713883;60;15;17;17;
2713883;61;24;12;12;
2713883;63;28;16;16;
3955044;2;3;15;0;
3955044;18;7;13;0;
3955044;44;1;14;0;
3955044;66;7;11;0;
1711219;53;20;4;4;
1711219;55;17;6;6;
1711219;63;21;6;6;
1711219;65;16;19;19;
5123194;1;15;11;11;
5123194;25;26;20;20;
5123194;45;27;12;12;
5867657;68;3;18;18;
5867657;72;6;11;11;
317665;34;1;3;1;
317665;37;4;19;8;
317665;38;1;12;12;
317665;63;2;2;2;
8532196;8;20;10;5;
8532196;48;15;13;3;
9075055;26;16;10;0;
9195291;4;29;10;0;
9195291;48;21;11;0;
324652;69;8;11;0;
324652;70;7;1;0;
324652;72;9;11;0;
363683;53;19;17;0;
363683;58;18;10;0;
2351277;4;12;13;0;
2351277;33;22;1;0;
2351277;41;26;2;0;
2351277;56;23;6;0;
2202551;67;7;10;0;
2202551;68;9;2;0;
2202551;69;5;3;0;
2202551;70;7;15;0;
2202551;72;8;20;0;
7448583;71;9;11;0;
7448583;72;8;3;0;
2501268;3;1;3;0;
2501268;10;10;16;0;
2501268;49;10;10;0;
2501268;61;6;8;0;
2660040;71;8;11;0;
2660040;72;7;17;0;
6672501;20;16;4;0;
6672501;32;27;3;0;
6672501;34;30;5;0;
6672501;42;29;11;0;
2618539;17;7;14;1;
2618539;46;2;14;6;
2618539;54;6;11;2;
4507808;5;29;14;0;
4507808;14;25;2;0;
6767821;4;25;4;0;
6767821;11;18;19;0;
6767821;18;28;15;0;
6767821;49;13;15;0;
6767821;50;20;19;0;
6333289;65;17;6;6;
467840;67;1;20;20;
467840;71;4;17;17;
467840;72;6;4;4;
3628589;14;23;10;10;
3628589;18;17;15;15;
3628589;24;26;12;12;
3628589;25;29;13;13;
80511;51;12;18;18;
1375731;69;4;1;1;
1375731;70;7;3;3;
1375731;71;4;16;5;
7712831;10;26;13;12;
7712831;14;11;1;1;
7712831;46;17;14;8;
7712831;63;12;8;2;
7712831;67;27;18;9;
4986891;52;18;1;1;
4986891;62;23;1;1;
8309947;72;4;19;19;
3246179;18;8;16;5;
3246179;19;8;8;8;
3246179;25;10;17;17;
3246179;55;8;12;10;
9777403;10;12;13;3;
9777403;29;24;1;1;
9777403;37;28;15;11;
9777403;54;24;13;10;
2954678;30;12;18;18;
2954678;37;19;1;1;
2954678;43;11;12;12;
1760802;67;2;14;12;
1760802;68;4;7;3;
1760802;70;3;6;4;
1760802;71;9;18;16;
9575202;67;10;16;0;
9575202;69;1;8;0;
9575202;70;1;17;0;
1183846;31;28;19;19;
1183846;56;29;8;8;
1183846;57;21;7;7;
1183846;71;15;20;20;
5187068;30;20;13;0;
5187068;44;12;8;0;
5187068;65;23;10;0;
5187068;66;22;4;0;
4245832;29;13;15;0;
4245832;37;12;3;0;
4245832;40;26;19;0;
1402715;27;29;18;0;
1402715;45;12;2;0;
1621729;72;4;1;1;
4007264;52;26;16;0;
4007264;60;17;11;0;
1185600;8;9;16;0;
1185600;31;6;1;0;
1185600;40;4;3;0;
1185600;47;8;7;0;
1185600;72;3;9;0;
3862274;20;2;6;0;
3862274;25;2;18;0;
3862274;26;8;13;0;
3862274;48;9;5;0;
3862274;70;9;15;0;
2954670;10;7;20;0;
2954670;72;6;20;0;
8641474;4;26;18;0;
8641474;6;26;11;0;
8641474;13;20;10;0;
8641474;37;24;5;0;
8641474;46;21;7;0;
4511557;6;22;2;0;
4511557;10;23;10;0;
4511557;36;28;13;0;
4511557;72;23;13;0;
5540250;43;9;12;0;
5540250;62;9;11;0;
1927556;12;7;5;0;
1927556;39;7;17;0;
1927556;58;8;14;0;
910655;67;9;18;0;
910655;69;6;13;0;
3601457;55;29;9;0;
3601457;56;27;4;0;
3601457;57;15;15;0;
3601457;59;15;17;0;
3601457;62;11;10;0;
9205442;52;22;15;15;
9205442;55;22;4;1;
9205442;57;17;11;6;
9205442;72;29;1;1;
7171194;52;19;5;5;
7171194;58;11;19;19;
7171194;62;12;11;11;
7171194;63;12;17;17;
7171194;66;22;16;16;
5980732;2;20;16;16;
5980732;17;28;17;17;
5980732;49;24;13;13;
1018935;53;24;9;0;
1018935;54;22;5;0;
1018935;55;14;1;0;
1018935;66;17;6;0;
8562892;53;17;14;0;
8562892;57;21;11;0;
8562892;60;12;14;0;
8562892;63;18;20;0;
3650214;32;17;5;0;
3650214;56;29;10;0;
8112517;50;9;20;18;
6605275;70;9;9;4;
5237190;4;2;20;0;
5237190;17;9;5;0;
5237190;24;5;3;0;
5237190;44;7;19;0;
6676457;5;16;19;0;
6676457;8;16;16;0;
6676457;12;13;18;0;
6676457;39;18;4;0;
6676457;40;23;5;0;
3793266;4;21;10;0;
3793266;27;14;8;0;
3793266;32;11;14;0;
3793266;52;29;7;0;
3793266;66;14;4;0;
6007969;38;3;20;0;
6007969;59;6;15;0;
6007969;60;2;5;0;
7385031;70;3;16;16;
7385031;71;4;18;18;
7385031;72;4;19;19;
1329700;10;8;20;0;
1329700;65;4;1;0;
8256329;5;8;10;0;
8256329;13;8;9;0;
8256329;22;1;15;0;
8256329;24;5;12;0;
5899310;55;27;10;0;
5899310;57;24;8;0;
5899310;61;29;16;0;
5899310;63;30;1;0;
7172955;2;8;4;0;
7172955;5;6;12;0;
7172955;7;7;4;0;
7172955;11;4;8;0;
7172955;69;2;5;0;
2992258;22;2;15;0;
2992258;29;5;1;0;
2992258;51;7;14;0;
2992258;54;2;4;0;
2992258;72;10;16;0;
5794808;68;10;2;0;
5794808;69;4;8;0;
5794808;71;3;14;0;
2173257;52;13;7;0;
2173257;59;18;18;0;
2173257;61;25;1;0;
6456327;7;25;13;0;
6456327;9;21;16;0;
6456327;17;24;16;0;
6456327;35;24;10;0;
6456327;46;16;4;0;
573017;10;9;3;0;
573017;16;8;20;0;
573017;53;9;15;0;
573017;67;3;14;0;
573017;72;6;17;0;
1672865;22;20;12;0;
1672865;24;20;11;0;
1672865;34;29;11;0;
1672865;42;21;13;0;
4953651;17;5;1;0;
4953651;29;4;12;0;
4953651;40;6;4;0;
4953651;68;4;2;0;
5461017;26;9;11;2;
5461017;43;4;2;1;
3617492;67;1;13;0;
3617492;69;9;12;0;
3617492;70;8;3;0;
3617492;71;3;16;0;
3617492;72;8;7;0;
4906298;16;10;8;0;
1033258;55;12;17;0;
1033258;58;12;9;0;
1033258;60;27;13;0;
4028050;9;25;15;0;
4028050;19;14;2;0;
4028050;39;29;19;0;
4028050;65;19;8;0;
7954228;57;20;1;0;
7954228;66;11;1;0;
9189526;52;20;2;2;
9189526;55;25;15;9;
9189526;57;19;13;1;
9189526;58;29;10;2;
9189526;64;26;1;1;
8235399;23;6;10;5;
8235399;37;8;9;7;
8235399;43;2;16;4;
8235399;58;9;7;5;
8235399;68;3;16;12;
2058595;29;15;12;0;
2058595;48;29;3;0;
2332981;7;1;17;4;
411625;40;26;20;0;
7650112;2;18;10;10;
7650112;32;26;10;10;
7650112;54;21;6;6;
8440985;4;22;5;0;
8440985;20;20;13;0;
8440985;21;15;5;0;
8440985;51;18;12;0;
8440985;71;19;18;0;
2948733;67;5;19;19;
2948733;69;9;11;11;
2948733;71;2;8;8;
2948733;72;10;4;4;
6411114;15;30;7;0;
3901603;58;15;3;3;
5688530;14;11;8;0;
5688530;19;27;4;0;
9952914;7;3;8;0;
9952914;38;5;6;0;
9952914;61;6;5;0;
3783747;53;12;1;0;
866774;4;10;11;7;
866774;13;6;15;1;
866774;14;10;8;7;
866774;31;8;6;1;
866774;34;6;11;4;
9533429;32;28;18;4;
7532031;9;23;11;5;
7532031;15;19;12;10;
7532031;41;30;20;14;
7532031;51;25;11;3;
5209088;71;10;4;4;
5573559;18;23;12;0;
5573559;32;15;13;0;
5573559;44;30;4;0;
2016904;54;22;10;10;
5220367;56;28;10;0;
1124708;25;23;2;0;
1124708;30;28;18;0;
1124708;34;11;20;0;
7109384;61;21;16;0;
7109384;64;11;18;0;
2253259;67;4;9;9;
2253259;71;7;16;16;
4373291;21;17;4;0;
4373291;22;25;16;0;
4373291;58;23;15;0;
4373291;66;18;17;0;
5618804;12;28;13;0;
5618804;18;19;6;0;
8316571;51;14;18;8;
8316571;52;28;1;1;
8316571;55;22;4;3;
1813384;4;26;12;12;
1813384;14;13;15;15;
1813384;22;12;3;3;
1813384;41;25;7;7;
5025070;9;21;15;0;
5025070;54;14;12;0;
9287036;67;10;2;2;
9287036;68;10;14;14;
9287036;69;1;4;4;
9287036;71;3;7;7;
9287036;72;4;2;2;
2610034;69;3;18;0;
2610034;72;6;14;0;
2153974;11;13;13;12;
2153974;15;16;4;2;
2153974;35;16;5;2;
2153974;67;29;9;3;
7128042;4;27;12;0;
7128042;9;29;10;0;
7128042;11;30;10;0;
7128042;19;30;14;0;
7128042;43;12;2;0;
8662979;1;19;8;0;
8662979;12;21;18;0;
6149767;61;17;3;0;
8066718;59;29;18;18;
3601461;6;12;11;0;
3601461;24;19;10;0;
3601461;26;29;17;0;
3601461;42;23;19;0;
3601461;69;29;2;0;
3426292;1;10;15;9;
3426292;4;6;18;4;
3426292;29;1;7;6;
3426292;60;9;5;3;
7206465;3;27;2;0;
