NUMERO;COD_LOCAL;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD;FECHA;PRECIO;
1395131;5242;70;4;14;TO_DATE('2014-03-18','YYYY-MM-DD');37876;
3264816;5872;63;22;4;TO_DATE('2013-07-20','YYYY-MM-DD');200594;
7018007;5766;64;17;16;TO_DATE('2014-04-10','YYYY-MM-DD');264923;
2414950;6378;19;14;5;TO_DATE('2014-03-01','YYYY-MM-DD');66835;
4038885;6269;8;14;10;TO_DATE('2013-11-17','YYYY-MM-DD');69952;
9709158;5333;30;21;11;TO_DATE('2013-09-17','YYYY-MM-DD');299784;
6956845;6310;70;8;19;TO_DATE('2013-07-29','YYYY-MM-DD');66822;
5466937;5744;68;3;17;TO_DATE('2013-07-23','YYYY-MM-DD');258265;
3964484;6439;10;11;9;TO_DATE('2013-10-15','YYYY-MM-DD');164298;
1365745;6313;53;20;6;TO_DATE('2014-03-17','YYYY-MM-DD');135197;
6516308;6143;52;16;10;TO_DATE('2014-01-15','YYYY-MM-DD');162386;
5786667;6197;5;18;11;TO_DATE('2013-12-03','YYYY-MM-DD');143899;
2868954;6151;72;9;6;TO_DATE('2014-04-09','YYYY-MM-DD');254592;
6768965;6319;51;20;3;TO_DATE('2013-08-08','YYYY-MM-DD');223496;
9891373;6020;41;25;14;TO_DATE('2014-01-15','YYYY-MM-DD');23629;
5822860;6282;32;23;6;TO_DATE('2014-03-07','YYYY-MM-DD');36030;
958782;5084;12;14;9;TO_DATE('2013-11-17','YYYY-MM-DD');188555;
3043641;5234;2;11;8;TO_DATE('2013-07-23','YYYY-MM-DD');243353;
7647703;5050;48;27;10;TO_DATE('2013-07-30','YYYY-MM-DD');46304;
6002500;6388;50;25;6;TO_DATE('2013-08-22','YYYY-MM-DD');39598;
7304240;6314;71;2;15;TO_DATE('2013-06-27','YYYY-MM-DD');271296;
1179546;6191;60;18;9;TO_DATE('2014-03-13','YYYY-MM-DD');177873;
2525260;6280;54;14;6;TO_DATE('2013-12-16','YYYY-MM-DD');141779;
6737010;6147;5;22;20;TO_DATE('2013-09-06','YYYY-MM-DD');218855;
8495644;5211;19;25;11;TO_DATE('2013-05-04','YYYY-MM-DD');93335;
9398235;5580;59;18;13;TO_DATE('2013-12-16','YYYY-MM-DD');243120;
608479;4612;50;14;3;TO_DATE('2013-11-11','YYYY-MM-DD');120178;
7714188;5542;67;5;15;TO_DATE('2013-05-28','YYYY-MM-DD');102910;
6827331;4895;72;7;2;TO_DATE('2014-01-20','YYYY-MM-DD');72737;
5708878;5903;67;7;16;TO_DATE('2013-08-24','YYYY-MM-DD');155881;
1217612;5745;56;11;13;TO_DATE('2013-10-03','YYYY-MM-DD');229099;
798523;5881;1;18;15;TO_DATE('2013-11-01','YYYY-MM-DD');62113;
6654473;4537;1;28;7;TO_DATE('2013-04-20','YYYY-MM-DD');200634;
3330467;5553;67;7;19;TO_DATE('2013-12-13','YYYY-MM-DD');166281;
7005246;5224;60;21;6;TO_DATE('2013-05-22','YYYY-MM-DD');31166;
5378640;4603;71;9;1;TO_DATE('2013-06-01','YYYY-MM-DD');177013;
2922856;4994;70;2;14;TO_DATE('2013-05-09','YYYY-MM-DD');24611;
5432139;6247;67;4;5;TO_DATE('2013-10-15','YYYY-MM-DD');189560;
451514;6189;72;4;4;TO_DATE('2013-08-06','YYYY-MM-DD');230859;
2097218;5214;43;18;13;TO_DATE('2013-08-27','YYYY-MM-DD');135719;
5290791;5134;71;3;20;TO_DATE('2013-12-27','YYYY-MM-DD');159262;
288281;5517;67;9;7;TO_DATE('2014-03-09','YYYY-MM-DD');45313;
3016057;6265;71;10;15;TO_DATE('2013-07-17','YYYY-MM-DD');98955;
4060292;4631;62;21;13;TO_DATE('2014-02-26','YYYY-MM-DD');287553;
9520829;6473;65;15;8;TO_DATE('2013-12-18','YYYY-MM-DD');104578;
3171053;5054;70;7;20;TO_DATE('2014-04-03','YYYY-MM-DD');299590;
688690;6257;62;13;18;TO_DATE('2013-08-06','YYYY-MM-DD');192502;
4106550;5431;28;22;12;TO_DATE('2013-05-28','YYYY-MM-DD');33822;
6850642;5211;32;23;3;TO_DATE('2014-03-05','YYYY-MM-DD');42743;
8593166;4758;72;9;16;TO_DATE('2014-01-24','YYYY-MM-DD');48150;
2132265;6236;60;12;17;TO_DATE('2014-01-06','YYYY-MM-DD');92401;
6846230;5318;71;1;7;TO_DATE('2013-12-18','YYYY-MM-DD');197486;
8117564;5815;3;21;20;TO_DATE('2014-01-08','YYYY-MM-DD');287784;
6965573;5129;9;14;20;TO_DATE('2013-12-16','YYYY-MM-DD');76462;
772645;4657;32;11;13;TO_DATE('2013-11-06','YYYY-MM-DD');65246;
9405240;4511;64;14;20;TO_DATE('2013-06-02','YYYY-MM-DD');64799;
3539823;6120;71;2;19;TO_DATE('2013-10-21','YYYY-MM-DD');258648;
1476308;5868;68;8;15;TO_DATE('2013-10-04','YYYY-MM-DD');190733;
2061573;5732;26;27;1;TO_DATE('2013-09-15','YYYY-MM-DD');274042;
6874340;5930;67;3;18;TO_DATE('2013-05-19','YYYY-MM-DD');279717;
4541632;4986;67;10;13;TO_DATE('2013-05-09','YYYY-MM-DD');113873;
4351985;6247;67;5;1;TO_DATE('2013-05-23','YYYY-MM-DD');28224;
2041402;4766;65;16;18;TO_DATE('2013-06-08','YYYY-MM-DD');38209;
6398982;5142;66;15;2;TO_DATE('2013-12-16','YYYY-MM-DD');172774;
3880218;5918;69;6;1;TO_DATE('2013-04-26','YYYY-MM-DD');115876;
8501811;5888;66;29;19;TO_DATE('2013-09-30','YYYY-MM-DD');23642;
6179555;5876;56;23;3;TO_DATE('2014-04-16','YYYY-MM-DD');203642;
6103326;6353;52;22;11;TO_DATE('2013-11-19','YYYY-MM-DD');228843;
2719883;6218;15;12;16;TO_DATE('2014-01-12','YYYY-MM-DD');259417;
8415150;5131;22;25;17;TO_DATE('2013-12-22','YYYY-MM-DD');264739;
4472572;4529;57;22;16;TO_DATE('2013-12-23','YYYY-MM-DD');264620;
2654907;5124;61;27;10;TO_DATE('2013-11-01','YYYY-MM-DD');125782;
8588684;6055;72;3;17;TO_DATE('2014-01-28','YYYY-MM-DD');80903;
1473883;6401;71;3;6;TO_DATE('2013-04-28','YYYY-MM-DD');137807;
1787597;5980;69;8;10;TO_DATE('2013-08-10','YYYY-MM-DD');150766;
8502102;4806;67;6;2;TO_DATE('2013-09-15','YYYY-MM-DD');223126;
5249885;6263;70;4;1;TO_DATE('2014-01-04','YYYY-MM-DD');128068;
8453773;6214;71;4;2;TO_DATE('2013-06-16','YYYY-MM-DD');184824;
2086432;5921;51;28;8;TO_DATE('2013-06-26','YYYY-MM-DD');87082;
397492;5248;32;20;7;TO_DATE('2013-06-11','YYYY-MM-DD');45416;
5907595;4912;69;7;6;TO_DATE('2014-03-18','YYYY-MM-DD');185614;
9601997;5526;69;10;17;TO_DATE('2014-04-07','YYYY-MM-DD');269261;
2725653;5229;54;26;15;TO_DATE('2013-10-09','YYYY-MM-DD');162757;
110154;4892;50;23;14;TO_DATE('2013-10-11','YYYY-MM-DD');84365;
907882;6336;72;6;3;TO_DATE('2014-02-26','YYYY-MM-DD');54818;
9774578;4874;58;24;20;TO_DATE('2013-06-24','YYYY-MM-DD');297365;
2768381;4529;61;18;14;TO_DATE('2014-01-16','YYYY-MM-DD');56889;
6230199;6259;63;12;18;TO_DATE('2013-07-26','YYYY-MM-DD');251840;
3741792;6178;23;29;17;TO_DATE('2013-11-11','YYYY-MM-DD');149233;
4117721;5405;49;28;11;TO_DATE('2014-03-17','YYYY-MM-DD');92962;
1372125;4771;66;30;9;TO_DATE('2014-01-05','YYYY-MM-DD');185414;
936589;5102;71;4;4;TO_DATE('2013-09-12','YYYY-MM-DD');176771;
3995431;6029;68;4;10;TO_DATE('2013-05-27','YYYY-MM-DD');83059;
3002684;5928;68;2;5;TO_DATE('2013-06-24','YYYY-MM-DD');274088;
2510771;5438;46;28;1;TO_DATE('2014-03-10','YYYY-MM-DD');78683;
179666;5644;56;17;7;TO_DATE('2013-11-23','YYYY-MM-DD');159067;
3698782;5250;17;25;14;TO_DATE('2013-11-18','YYYY-MM-DD');211805;
4730229;5818;70;4;6;TO_DATE('2013-10-22','YYYY-MM-DD');226894;
2546969;5898;68;6;1;TO_DATE('2013-08-24','YYYY-MM-DD');290320;
8826977;5797;54;21;15;TO_DATE('2014-02-26','YYYY-MM-DD');171204;
3073159;5825;67;10;4;TO_DATE('2013-08-08','YYYY-MM-DD');296955;
5230668;6039;69;8;10;TO_DATE('2013-09-19','YYYY-MM-DD');270061;
1428884;5177;55;30;18;TO_DATE('2014-02-05','YYYY-MM-DD');59151;
9288366;6501;68;10;5;TO_DATE('2013-12-30','YYYY-MM-DD');18097;
2064452;6471;55;25;8;TO_DATE('2013-11-22','YYYY-MM-DD');252912;
7920514;4613;1;20;11;TO_DATE('2013-12-14','YYYY-MM-DD');74058;
4285765;5269;68;5;11;TO_DATE('2014-02-02','YYYY-MM-DD');137449;
2588200;5099;60;30;9;TO_DATE('2014-02-01','YYYY-MM-DD');128409;
9017057;4600;70;2;15;TO_DATE('2013-11-10','YYYY-MM-DD');20388;
554744;5036;57;24;6;TO_DATE('2013-09-12','YYYY-MM-DD');30839;
1744693;5993;56;28;4;TO_DATE('2013-10-14','YYYY-MM-DD');81027;
2916880;5820;65;19;13;TO_DATE('2013-09-01','YYYY-MM-DD');181591;
2488369;4579;6;22;16;TO_DATE('2013-06-24','YYYY-MM-DD');230847;
2235655;5386;69;2;17;TO_DATE('2013-06-01','YYYY-MM-DD');144700;
452494;5092;51;19;14;TO_DATE('2014-04-13','YYYY-MM-DD');71830;
4564940;5477;25;19;15;TO_DATE('2013-12-12','YYYY-MM-DD');265141;
74851;6249;72;9;16;TO_DATE('2014-03-26','YYYY-MM-DD');99940;
2449615;6346;37;16;19;TO_DATE('2013-05-22','YYYY-MM-DD');133570;
7544768;6178;16;23;12;TO_DATE('2013-10-10','YYYY-MM-DD');234937;
4981657;6181;8;20;11;TO_DATE('2013-09-28','YYYY-MM-DD');157608;
701424;5112;60;18;2;TO_DATE('2013-10-08','YYYY-MM-DD');39455;
5292677;5134;70;2;5;TO_DATE('2013-11-24','YYYY-MM-DD');161398;
7707119;6025;71;2;7;TO_DATE('2014-04-08','YYYY-MM-DD');164280;
87150;5381;63;28;20;TO_DATE('2013-05-03','YYYY-MM-DD');86784;
3664230;5830;60;11;6;TO_DATE('2013-11-01','YYYY-MM-DD');126983;
3078854;6203;48;28;6;TO_DATE('2014-02-06','YYYY-MM-DD');13525;
1602800;6105;68;9;6;TO_DATE('2014-03-03','YYYY-MM-DD');55278;
676724;6177;54;22;10;TO_DATE('2013-08-15','YYYY-MM-DD');36166;
8620578;4855;33;23;1;TO_DATE('2014-02-14','YYYY-MM-DD');236640;
2814762;4716;71;5;6;TO_DATE('2013-11-06','YYYY-MM-DD');36913;
4505532;6389;39;16;13;TO_DATE('2013-06-01','YYYY-MM-DD');253696;
6240067;4762;70;1;10;TO_DATE('2013-10-11','YYYY-MM-DD');156572;
2590463;5381;66;22;10;TO_DATE('2014-02-10','YYYY-MM-DD');61267;
9411696;5877;68;3;6;TO_DATE('2013-07-25','YYYY-MM-DD');207097;
1331017;5070;50;16;5;TO_DATE('2013-06-21','YYYY-MM-DD');38921;
9808151;5010;67;5;15;TO_DATE('2013-07-26','YYYY-MM-DD');43584;
7647064;5260;67;10;9;TO_DATE('2014-03-13','YYYY-MM-DD');135627;
1893173;5571;63;21;5;TO_DATE('2014-01-13','YYYY-MM-DD');88681;
1744519;6379;70;1;9;TO_DATE('2013-10-30','YYYY-MM-DD');227187;
2602022;5872;58;19;5;TO_DATE('2014-03-10','YYYY-MM-DD');147607;
8199517;5585;57;13;15;TO_DATE('2014-01-30','YYYY-MM-DD');221137;
1243071;5672;12;29;8;TO_DATE('2013-08-22','YYYY-MM-DD');35166;
6763958;6347;53;11;18;TO_DATE('2013-06-20','YYYY-MM-DD');237986;
4806104;4992;59;29;9;TO_DATE('2014-01-20','YYYY-MM-DD');177216;
9029199;6044;21;24;12;TO_DATE('2013-06-23','YYYY-MM-DD');246565;
6281527;4509;65;30;2;TO_DATE('2013-06-24','YYYY-MM-DD');197270;
5439083;5120;53;14;11;TO_DATE('2014-01-31','YYYY-MM-DD');35455;
6207969;4541;52;25;18;TO_DATE('2014-02-22','YYYY-MM-DD');137705;
7821470;6196;56;19;18;TO_DATE('2014-01-30','YYYY-MM-DD');60267;
6149148;4914;69;6;8;TO_DATE('2013-07-20','YYYY-MM-DD');110531;
7929331;6243;7;26;9;TO_DATE('2013-08-02','YYYY-MM-DD');222909;
5349643;6329;67;6;9;TO_DATE('2013-12-01','YYYY-MM-DD');75374;
5999342;4709;18;17;12;TO_DATE('2014-03-11','YYYY-MM-DD');209664;
3399663;5578;69;4;13;TO_DATE('2014-03-27','YYYY-MM-DD');178986;
3754586;6096;47;27;10;TO_DATE('2013-10-09','YYYY-MM-DD');26083;
3577644;5277;70;8;1;TO_DATE('2014-03-14','YYYY-MM-DD');32028;
4117149;4581;24;30;11;TO_DATE('2014-03-24','YYYY-MM-DD');160974;
8668619;5094;68;9;13;TO_DATE('2014-02-14','YYYY-MM-DD');46850;
8960756;6377;1;13;9;TO_DATE('2013-11-28','YYYY-MM-DD');232081;
7604573;6201;65;12;19;TO_DATE('2013-11-16','YYYY-MM-DD');260191;
7878636;6103;63;30;5;TO_DATE('2013-12-20','YYYY-MM-DD');156193;
3369837;4647;58;11;5;TO_DATE('2013-06-27','YYYY-MM-DD');105000;
845306;5173;72;8;7;TO_DATE('2014-02-15','YYYY-MM-DD');299518;
9485572;6112;53;12;14;TO_DATE('2013-12-19','YYYY-MM-DD');119807;
1360291;6264;62;14;18;TO_DATE('2014-04-18','YYYY-MM-DD');167853;
1580859;6181;36;24;16;TO_DATE('2013-06-19','YYYY-MM-DD');175459;
9210554;5789;70;4;3;TO_DATE('2013-05-24','YYYY-MM-DD');291811;
7622461;5882;71;4;2;TO_DATE('2013-06-25','YYYY-MM-DD');30684;
5891353;6423;68;10;4;TO_DATE('2013-08-19','YYYY-MM-DD');223497;
9827069;6472;58;20;10;TO_DATE('2014-02-22','YYYY-MM-DD');198261;
144654;5375;1;13;6;TO_DATE('2013-09-10','YYYY-MM-DD');14231;
7634334;5666;66;26;16;TO_DATE('2013-08-20','YYYY-MM-DD');22609;
8461573;5693;68;1;18;TO_DATE('2014-01-01','YYYY-MM-DD');147945;
8764587;5936;65;21;8;TO_DATE('2013-06-03','YYYY-MM-DD');229957;
3749655;5302;72;5;18;TO_DATE('2013-09-20','YYYY-MM-DD');100327;
4255849;5312;6;20;7;TO_DATE('2014-03-09','YYYY-MM-DD');23744;
8495427;4555;33;25;1;TO_DATE('2013-05-03','YYYY-MM-DD');227812;
5084319;4756;70;1;14;TO_DATE('2013-10-13','YYYY-MM-DD');204556;
2010211;6155;35;11;10;TO_DATE('2014-02-13','YYYY-MM-DD');12109;
3166507;5928;68;8;15;TO_DATE('2013-07-04','YYYY-MM-DD');15429;
8992702;6077;66;16;7;TO_DATE('2014-02-03','YYYY-MM-DD');106252;
282517;4546;69;8;2;TO_DATE('2013-10-03','YYYY-MM-DD');139868;
5577090;5550;52;19;19;TO_DATE('2013-08-17','YYYY-MM-DD');45868;
6363764;4933;5;26;9;TO_DATE('2014-01-30','YYYY-MM-DD');27807;
6100100;5412;48;11;12;TO_DATE('2014-03-04','YYYY-MM-DD');261222;
4813856;5321;63;23;19;TO_DATE('2014-01-21','YYYY-MM-DD');132521;
691327;5276;67;2;12;TO_DATE('2014-01-06','YYYY-MM-DD');14216;
9725089;6339;68;1;5;TO_DATE('2013-09-13','YYYY-MM-DD');133071;
5565334;5410;65;16;7;TO_DATE('2013-06-05','YYYY-MM-DD');27780;
1498076;5451;45;27;14;TO_DATE('2014-01-20','YYYY-MM-DD');218383;
9926370;5813;69;4;10;TO_DATE('2013-12-28','YYYY-MM-DD');62561;
9468861;5552;27;29;18;TO_DATE('2013-10-26','YYYY-MM-DD');146985;
5041569;6169;60;12;8;TO_DATE('2013-11-05','YYYY-MM-DD');258835;
9405949;6377;12;12;9;TO_DATE('2013-07-07','YYYY-MM-DD');284088;
8232225;6228;69;8;12;TO_DATE('2013-07-23','YYYY-MM-DD');244295;
3126700;5466;26;29;4;TO_DATE('2013-11-20','YYYY-MM-DD');146876;
3467996;6195;65;23;16;TO_DATE('2013-07-30','YYYY-MM-DD');78693;
1837444;4844;56;25;16;TO_DATE('2014-02-12','YYYY-MM-DD');162862;
2733054;5971;56;30;10;TO_DATE('2013-04-24','YYYY-MM-DD');252878;
6769410;5858;10;19;19;TO_DATE('2014-03-15','YYYY-MM-DD');275356;
3526421;5866;52;14;10;TO_DATE('2013-10-01','YYYY-MM-DD');252591;
4908316;4971;49;17;5;TO_DATE('2014-02-23','YYYY-MM-DD');148859;
7762218;5410;57;19;17;TO_DATE('2013-11-13','YYYY-MM-DD');180175;
9583239;5552;1;23;4;TO_DATE('2013-06-04','YYYY-MM-DD');279235;
1367629;5594;56;11;10;TO_DATE('2013-05-27','YYYY-MM-DD');200229;
228892;5636;45;14;3;TO_DATE('2014-01-10','YYYY-MM-DD');113249;
1199194;6396;72;2;12;TO_DATE('2013-12-05','YYYY-MM-DD');86656;
4441549;5280;72;10;11;TO_DATE('2013-11-25','YYYY-MM-DD');285453;
9413763;4609;58;24;17;TO_DATE('2013-07-04','YYYY-MM-DD');44075;
642876;6254;53;11;7;TO_DATE('2014-01-04','YYYY-MM-DD');68928;
1076199;6097;21;17;20;TO_DATE('2014-02-05','YYYY-MM-DD');19157;
5826803;4571;45;30;18;TO_DATE('2013-08-27','YYYY-MM-DD');178427;
1269122;5778;70;7;18;TO_DATE('2014-02-26','YYYY-MM-DD');45438;
58334;4722;2;12;11;TO_DATE('2014-01-06','YYYY-MM-DD');205665;
3486695;5401;69;8;4;TO_DATE('2013-05-11','YYYY-MM-DD');77927;
8909338;6062;61;24;8;TO_DATE('2013-11-25','YYYY-MM-DD');83217;
7384453;5490;70;2;18;TO_DATE('2013-11-04','YYYY-MM-DD');117721;
1370992;5332;71;9;19;TO_DATE('2013-04-30','YYYY-MM-DD');186397;
699057;4533;20;23;8;TO_DATE('2013-08-24','YYYY-MM-DD');220019;
5911908;6247;69;5;18;TO_DATE('2013-11-09','YYYY-MM-DD');292529;
5281277;5166;72;5;4;TO_DATE('2014-03-26','YYYY-MM-DD');235035;
3447426;6371;71;10;5;TO_DATE('2013-09-28','YYYY-MM-DD');101426;
8055969;4655;71;6;9;TO_DATE('2014-01-14','YYYY-MM-DD');113277;
3501910;5279;61;23;6;TO_DATE('2013-09-20','YYYY-MM-DD');59585;
465155;5433;36;28;13;TO_DATE('2013-08-23','YYYY-MM-DD');74224;
8716708;5706;72;7;12;TO_DATE('2014-04-11','YYYY-MM-DD');25042;
1501264;5603;67;8;2;TO_DATE('2013-11-03','YYYY-MM-DD');265340;
5507187;5492;30;18;3;TO_DATE('2013-06-04','YYYY-MM-DD');10989;
837546;5137;67;1;12;TO_DATE('2013-11-09','YYYY-MM-DD');258230;
8033410;4921;72;1;6;TO_DATE('2014-03-25','YYYY-MM-DD');273950;
9789740;4767;66;18;13;TO_DATE('2013-07-04','YYYY-MM-DD');208036;
8911376;6005;70;3;4;TO_DATE('2014-02-16','YYYY-MM-DD');221825;
6001881;5878;44;11;7;TO_DATE('2014-01-17','YYYY-MM-DD');140987;
9588865;5336;53;12;7;TO_DATE('2014-04-03','YYYY-MM-DD');28818;
6953436;5285;14;20;1;TO_DATE('2013-05-08','YYYY-MM-DD');252818;
8862190;4579;17;13;7;TO_DATE('2013-11-25','YYYY-MM-DD');110804;
3246216;6178;12;14;12;TO_DATE('2014-03-01','YYYY-MM-DD');250318;
2471947;4574;22;29;7;TO_DATE('2013-12-30','YYYY-MM-DD');211085;
9880214;5798;38;30;17;TO_DATE('2014-02-08','YYYY-MM-DD');189590;
4507009;4790;67;4;14;TO_DATE('2013-12-19','YYYY-MM-DD');189940;
6407178;6404;58;21;20;TO_DATE('2013-05-08','YYYY-MM-DD');139869;
2198989;5195;39;21;15;TO_DATE('2013-09-08','YYYY-MM-DD');241253;
2882474;4808;72;5;5;TO_DATE('2013-12-06','YYYY-MM-DD');193287;
7657113;5399;50;14;19;TO_DATE('2014-02-27','YYYY-MM-DD');212487;
6633268;5579;59;13;18;TO_DATE('2013-05-05','YYYY-MM-DD');233905;
6448101;4751;8;28;2;TO_DATE('2013-11-29','YYYY-MM-DD');24571;
5344163;5179;56;16;18;TO_DATE('2013-08-13','YYYY-MM-DD');246951;
5603401;5735;23;30;1;TO_DATE('2013-10-18','YYYY-MM-DD');99602;
58842;6163;57;28;10;TO_DATE('2014-01-18','YYYY-MM-DD');53398;
9668013;5562;13;23;5;TO_DATE('2013-11-24','YYYY-MM-DD');51171;
308801;5075;30;16;19;TO_DATE('2014-03-26','YYYY-MM-DD');202882;
921565;6498;29;20;9;TO_DATE('2013-10-01','YYYY-MM-DD');293397;
3225519;5196;37;29;16;TO_DATE('2013-09-20','YYYY-MM-DD');33003;
6450514;5702;10;25;2;TO_DATE('2013-06-17','YYYY-MM-DD');155239;
331135;4622;21;16;16;TO_DATE('2014-03-13','YYYY-MM-DD');244987;
6782731;6069;16;19;10;TO_DATE('2013-04-25','YYYY-MM-DD');136885;
2702747;5508;17;13;5;TO_DATE('2013-08-04','YYYY-MM-DD');231982;
4892289;5915;67;4;19;TO_DATE('2014-02-10','YYYY-MM-DD');152809;
6721401;6348;59;16;9;TO_DATE('2013-11-09','YYYY-MM-DD');274094;
6801978;5071;57;12;4;TO_DATE('2013-11-27','YYYY-MM-DD');187789;
4201;5943;69;1;16;TO_DATE('2014-02-06','YYYY-MM-DD');26012;
6204222;4969;68;3;20;TO_DATE('2014-02-26','YYYY-MM-DD');166058;
6053214;6223;63;17;11;TO_DATE('2013-06-12','YYYY-MM-DD');115690;
2973001;5011;49;26;7;TO_DATE('2013-08-06','YYYY-MM-DD');291718;
638790;5187;70;10;9;TO_DATE('2013-08-18','YYYY-MM-DD');70416;
6955326;6129;72;9;11;TO_DATE('2013-12-04','YYYY-MM-DD');163715;
128615;5625;68;8;1;TO_DATE('2013-11-15','YYYY-MM-DD');234503;
8011557;6407;57;13;20;TO_DATE('2013-06-17','YYYY-MM-DD');112967;
844536;5882;70;1;17;TO_DATE('2013-06-10','YYYY-MM-DD');288018;
7499591;6251;69;9;18;TO_DATE('2013-09-10','YYYY-MM-DD');295503;
690612;4867;71;10;15;TO_DATE('2013-08-14','YYYY-MM-DD');158894;
881882;5898;67;2;18;TO_DATE('2013-09-26','YYYY-MM-DD');170995;
3682984;6413;60;20;3;TO_DATE('2013-10-17','YYYY-MM-DD');49692;
5489046;5135;10;26;12;TO_DATE('2013-10-05','YYYY-MM-DD');46394;
9979908;6406;64;14;13;TO_DATE('2013-05-27','YYYY-MM-DD');74584;
6731882;4935;38;29;9;TO_DATE('2013-11-14','YYYY-MM-DD');113177;
235800;5104;69;4;15;TO_DATE('2013-12-25','YYYY-MM-DD');205798;
5634287;4897;57;25;1;TO_DATE('2014-02-23','YYYY-MM-DD');242461;
1200510;6090;63;13;16;TO_DATE('2014-04-18','YYYY-MM-DD');235823;
7366072;5003;19;12;6;TO_DATE('2014-04-10','YYYY-MM-DD');183304;
2484384;4541;51;26;18;TO_DATE('2013-10-31','YYYY-MM-DD');60287;
7002813;4844;51;26;6;TO_DATE('2013-06-28','YYYY-MM-DD');237759;
2313371;5782;54;27;15;TO_DATE('2013-04-22','YYYY-MM-DD');274503;
8837066;5874;5;13;15;TO_DATE('2014-01-11','YYYY-MM-DD');57577;
4066008;5890;6;11;10;TO_DATE('2013-06-20','YYYY-MM-DD');44435;
9080960;5647;57;20;14;TO_DATE('2013-12-03','YYYY-MM-DD');114019;
4577550;5101;71;7;11;TO_DATE('2013-05-26','YYYY-MM-DD');229260;
4477985;4763;68;6;18;TO_DATE('2013-04-22','YYYY-MM-DD');112637;
2583874;5620;25;30;9;TO_DATE('2014-03-18','YYYY-MM-DD');19549;
7954333;4917;34;13;9;TO_DATE('2013-06-05','YYYY-MM-DD');197679;
2032372;4844;60;18;6;TO_DATE('2014-04-19','YYYY-MM-DD');181306;
21155;5942;1;12;19;TO_DATE('2013-05-28','YYYY-MM-DD');297281;
9729143;5710;9;19;11;TO_DATE('2013-05-26','YYYY-MM-DD');272987;
3574322;5564;45;17;16;TO_DATE('2014-03-10','YYYY-MM-DD');53467;
3340051;6479;56;15;18;TO_DATE('2014-01-17','YYYY-MM-DD');53944;
6673854;4759;64;17;8;TO_DATE('2014-02-10','YYYY-MM-DD');144994;
569847;4895;68;1;2;TO_DATE('2013-05-24','YYYY-MM-DD');120680;
4820624;5101;69;8;17;TO_DATE('2013-10-05','YYYY-MM-DD');225278;
6827267;5093;72;7;18;TO_DATE('2014-02-04','YYYY-MM-DD');181363;
8796485;5149;57;12;15;TO_DATE('2014-01-16','YYYY-MM-DD');81451;
5619497;5441;68;7;4;TO_DATE('2013-10-09','YYYY-MM-DD');284238;
5585314;4871;72;3;18;TO_DATE('2014-04-08','YYYY-MM-DD');264930;
3048573;6350;71;6;7;TO_DATE('2014-01-25','YYYY-MM-DD');116081;
4634625;6040;53;16;11;TO_DATE('2013-05-24','YYYY-MM-DD');49008;
6975749;5658;7;30;4;TO_DATE('2013-05-05','YYYY-MM-DD');158245;
1039943;5694;8;13;19;TO_DATE('2013-09-14','YYYY-MM-DD');113121;
3064891;6395;63;17;20;TO_DATE('2014-01-22','YYYY-MM-DD');261918;
1395296;5246;68;8;17;TO_DATE('2013-11-16','YYYY-MM-DD');86222;
4916283;4590;55;29;11;TO_DATE('2013-06-30','YYYY-MM-DD');65960;
150114;5747;30;11;2;TO_DATE('2013-12-01','YYYY-MM-DD');247063;
4114750;4986;71;7;5;TO_DATE('2013-05-02','YYYY-MM-DD');138154;
3635317;5603;67;3;20;TO_DATE('2013-06-05','YYYY-MM-DD');254368;
8500178;5069;7;14;15;TO_DATE('2014-04-02','YYYY-MM-DD');197704;
695583;6220;69;2;1;TO_DATE('2013-06-09','YYYY-MM-DD');277875;
6097425;6267;65;17;10;TO_DATE('2014-03-08','YYYY-MM-DD');232920;
5929329;5665;58;13;8;TO_DATE('2013-07-09','YYYY-MM-DD');92672;
6432868;4628;67;8;14;TO_DATE('2013-04-20','YYYY-MM-DD');160058;
602373;5257;67;3;19;TO_DATE('2014-04-03','YYYY-MM-DD');293273;
7964960;6140;24;20;16;TO_DATE('2014-02-27','YYYY-MM-DD');92802;
6204658;4856;57;19;13;TO_DATE('2013-10-29','YYYY-MM-DD');189345;
2259325;5118;71;8;19;TO_DATE('2014-03-05','YYYY-MM-DD');112854;
9264287;4531;56;21;5;TO_DATE('2013-10-11','YYYY-MM-DD');256379;
4861547;6496;66;11;2;TO_DATE('2014-03-10','YYYY-MM-DD');265431;
8581780;6148;24;14;20;TO_DATE('2013-10-26','YYYY-MM-DD');276346;
2275974;4738;37;25;1;TO_DATE('2014-04-08','YYYY-MM-DD');37897;
2717188;4570;56;24;3;TO_DATE('2013-06-24','YYYY-MM-DD');253118;
6045949;6236;62;22;20;TO_DATE('2014-02-05','YYYY-MM-DD');34080;
7699438;6294;41;30;5;TO_DATE('2013-09-24','YYYY-MM-DD');213252;
2191906;6246;62;27;18;TO_DATE('2014-02-23','YYYY-MM-DD');272189;
8130410;5751;71;4;7;TO_DATE('2013-08-07','YYYY-MM-DD');79932;
6199519;6192;54;20;19;TO_DATE('2013-07-07','YYYY-MM-DD');187997;
2038415;5643;71;9;10;TO_DATE('2013-10-09','YYYY-MM-DD');223933;
4119998;4767;61;14;4;TO_DATE('2013-10-12','YYYY-MM-DD');261297;
