COD_BODEGA;COD_PEDIDO;TIPO_NOTIFICACION;MENSAJE_E_MAIL;
2093;6622356;'Balanceo Bodega';'La bodega con identificador 2093 está enviando productos a una nueva bodega.';
2941;6622356;'Cierre Bodega';'La bodega con identificador 2941 está en mantenimiento.';
2866;67777;'Balanceo Bodega';'La bodega con identificador 2866 está enviando productos a una nueva bodega.';
4428;2510620;'Balanceo Bodega';'La bodega con identificador 4428 está enviando productos a una nueva bodega.';
4390;1603445;'Balanceo Bodega';'La bodega con identificador 4390 está enviando productos a una nueva bodega.';
722;6014660;'Balanceo Bodega';'La bodega con identificador 722 está enviando productos a una nueva bodega.';
3277;2996648;'Cierre Bodega';'La bodega con identificador 3277 está en ampliacion.';
1119;3708234;'Cierre Bodega';'La bodega con identificador 1119 está en ampliacion.';
1410;7276894;'Cierre Bodega';'La bodega con identificador 1410 está en ampliacion.';
20;2488903;'Balanceo Bodega';'La bodega con identificador 20 está enviando productos a una nueva bodega.';
1316;5026081;'Cierre Bodega';'La bodega con identificador 1316 está en mantenimiento.';
3049;7607821;'Balanceo Bodega';'La bodega con identificador 3049 está enviando productos a una nueva bodega.';
1721;9672594;'Cierre Bodega';'La bodega con identificador 1721 está en ampliacion.';
2746;8236855;'Balanceo Bodega';'La bodega con identificador 2746 está enviando productos a una nueva bodega.';
2818;8236855;'Cierre Bodega';'La bodega con identificador 2818 está en ampliacion.';
1480;534763;'Balanceo Bodega';'La bodega con identificador 1480 está enviando productos a una nueva bodega.';
1330;534763;'Cierre Bodega';'La bodega con identificador 1330 está en mantenimiento.';
280;6791752;'Balanceo Bodega';'La bodega con identificador 280 está enviando productos a una nueva bodega.';
3136;3379401;'Cierre Bodega';'La bodega con identificador 3136 está en mantenimiento.';
1456;1242702;'Cierre Bodega';'La bodega con identificador 1456 está en ampliacion.';
998;1242702;'Cierre Bodega';'La bodega con identificador 998 está en ampliacion.';
239;6381898;'Cierre Bodega';'La bodega con identificador 239 está en mantenimiento.';
4100;7871491;'Cierre Bodega';'La bodega con identificador 4100 está en mantenimiento.';
3259;7512822;'Cierre Bodega';'La bodega con identificador 3259 está en mantenimiento.';
2956;8736961;'Balanceo Bodega';'La bodega con identificador 2956 está enviando productos a una nueva bodega.';
1410;780287;'Cierre Bodega';'La bodega con identificador 1410 está en ampliacion.';
885;5165372;'Balanceo Bodega';'La bodega con identificador 885 está enviando productos a una nueva bodega.';
923;3830810;'Cierre Bodega';'La bodega con identificador 923 está en mantenimiento.';
2344;4259650;'Cierre Bodega';'La bodega con identificador 2344 está en mantenimiento.';
3575;5438907;'Cierre Bodega';'La bodega con identificador 3575 está en ampliacion.';
4234;2859524;'Cierre Bodega';'La bodega con identificador 4234 está en ampliacion.';
3843;5696827;'Cierre Bodega';'La bodega con identificador 3843 está en mantenimiento.';
998;503323;'Cierre Bodega';'La bodega con identificador 998 está en ampliacion.';
941;9037166;'Cierre Bodega';'La bodega con identificador 941 está en mantenimiento.';
2584;4001505;'Balanceo Bodega';'La bodega con identificador 2584 está enviando productos a una nueva bodega.';
535;4001505;'Cierre Bodega';'La bodega con identificador 535 está en mantenimiento.';
2819;3757357;'Cierre Bodega';'La bodega con identificador 2819 está en mantenimiento.';
712;3757357;'Balanceo Bodega';'La bodega con identificador 712 está enviando productos a una nueva bodega.';
2803;2196998;'Cierre Bodega';'La bodega con identificador 2803 está en ampliacion.';
2266;9846125;'Balanceo Bodega';'La bodega con identificador 2266 está enviando productos a una nueva bodega.';
4499;8089717;'Cierre Bodega';'La bodega con identificador 4499 está en mantenimiento.';
1404;1252615;'Balanceo Bodega';'La bodega con identificador 1404 está enviando productos a una nueva bodega.';
850;1252615;'Cierre Bodega';'La bodega con identificador 850 está en ampliacion.';
4153;3679642;'Cierre Bodega';'La bodega con identificador 4153 está en mantenimiento.';
42;1813568;'Balanceo Bodega';'La bodega con identificador 42 está enviando productos a una nueva bodega.';
833;2451779;'Cierre Bodega';'La bodega con identificador 833 está en mantenimiento.';
3423;2574717;'Cierre Bodega';'La bodega con identificador 3423 está en mantenimiento.';
3017;4356737;'Cierre Bodega';'La bodega con identificador 3017 está en ampliacion.';
1611;4356737;'Cierre Bodega';'La bodega con identificador 1611 está en mantenimiento.';
4328;3854491;'Cierre Bodega';'La bodega con identificador 4328 está en ampliacion.';
2819;3686551;'Cierre Bodega';'La bodega con identificador 2819 está en mantenimiento.';
296;1448048;'Cierre Bodega';'La bodega con identificador 296 está en ampliacion.';
2414;6058326;'Cierre Bodega';'La bodega con identificador 2414 está en ampliacion.';
574;6487675;'Cierre Bodega';'La bodega con identificador 574 está en ampliacion.';
1840;3122628;'Cierre Bodega';'La bodega con identificador 1840 está en ampliacion.';
1341;9463972;'Cierre Bodega';'La bodega con identificador 1341 está en mantenimiento.';
59;9654846;'Cierre Bodega';'La bodega con identificador 59 está en ampliacion.';
923;2715426;'Cierre Bodega';'La bodega con identificador 923 está en mantenimiento.';
2190;2715426;'Balanceo Bodega';'La bodega con identificador 2190 está enviando productos a una nueva bodega.';
3283;2617126;'Balanceo Bodega';'La bodega con identificador 3283 está enviando productos a una nueva bodega.';
4370;9310622;'Cierre Bodega';'La bodega con identificador 4370 está en ampliacion.';
4036;558717;'Balanceo Bodega';'La bodega con identificador 4036 está enviando productos a una nueva bodega.';
3131;5370719;'Cierre Bodega';'La bodega con identificador 3131 está en mantenimiento.';
1599;6557249;'Cierre Bodega';'La bodega con identificador 1599 está en ampliacion.';
2731;4290693;'Balanceo Bodega';'La bodega con identificador 2731 está enviando productos a una nueva bodega.';
94;9912149;'Balanceo Bodega';'La bodega con identificador 94 está enviando productos a una nueva bodega.';
896;32852;'Cierre Bodega';'La bodega con identificador 896 está en ampliacion.';
4454;7560550;'Cierre Bodega';'La bodega con identificador 4454 está en mantenimiento.';
3625;7342378;'Balanceo Bodega';'La bodega con identificador 3625 está enviando productos a una nueva bodega.';
184;7342378;'Cierre Bodega';'La bodega con identificador 184 está en mantenimiento.';
555;4756559;'Cierre Bodega';'La bodega con identificador 555 está en mantenimiento.';
3530;191461;'Balanceo Bodega';'La bodega con identificador 3530 está enviando productos a una nueva bodega.';
4067;5573864;'Balanceo Bodega';'La bodega con identificador 4067 está enviando productos a una nueva bodega.';
3159;7688746;'Balanceo Bodega';'La bodega con identificador 3159 está enviando productos a una nueva bodega.';
3841;3151239;'Balanceo Bodega';'La bodega con identificador 3841 está enviando productos a una nueva bodega.';
1439;1250393;'Cierre Bodega';'La bodega con identificador 1439 está en mantenimiento.';
1624;1021197;'Cierre Bodega';'La bodega con identificador 1624 está en ampliacion.';
3437;1021197;'Cierre Bodega';'La bodega con identificador 3437 está en mantenimiento.';
2046;7816866;'Cierre Bodega';'La bodega con identificador 2046 está en ampliacion.';
998;2465259;'Cierre Bodega';'La bodega con identificador 998 está en ampliacion.';
3641;1027551;'Balanceo Bodega';'La bodega con identificador 3641 está enviando productos a una nueva bodega.';
4366;5515923;'Balanceo Bodega';'La bodega con identificador 4366 está enviando productos a una nueva bodega.';
3437;4997239;'Cierre Bodega';'La bodega con identificador 3437 está en mantenimiento.';
935;9913711;'Cierre Bodega';'La bodega con identificador 935 está en mantenimiento.';
920;297434;'Cierre Bodega';'La bodega con identificador 920 está en ampliacion.';
4451;6446864;'Cierre Bodega';'La bodega con identificador 4451 está en mantenimiento.';
4322;4968591;'Balanceo Bodega';'La bodega con identificador 4322 está enviando productos a una nueva bodega.';
4453;3882024;'Cierre Bodega';'La bodega con identificador 4453 está en ampliacion.';
547;3540086;'Cierre Bodega';'La bodega con identificador 547 está en ampliacion.';
3791;4500045;'Cierre Bodega';'La bodega con identificador 3791 está en mantenimiento.';
3361;1160373;'Cierre Bodega';'La bodega con identificador 3361 está en ampliacion.';
1976;6516981;'Cierre Bodega';'La bodega con identificador 1976 está en mantenimiento.';
1655;1323072;'Cierre Bodega';'La bodega con identificador 1655 está en ampliacion.';
1172;1323072;'Cierre Bodega';'La bodega con identificador 1172 está en ampliacion.';
3285;3811746;'Balanceo Bodega';'La bodega con identificador 3285 está enviando productos a una nueva bodega.';
2073;6332145;'Cierre Bodega';'La bodega con identificador 2073 está en ampliacion.';
4472;6332145;'Balanceo Bodega';'La bodega con identificador 4472 está enviando productos a una nueva bodega.';
3986;5002937;'Balanceo Bodega';'La bodega con identificador 3986 está enviando productos a una nueva bodega.';
2990;5039394;'Balanceo Bodega';'La bodega con identificador 2990 está enviando productos a una nueva bodega.';
3060;4744759;'Cierre Bodega';'La bodega con identificador 3060 está en mantenimiento.';
397;484068;'Cierre Bodega';'La bodega con identificador 397 está en mantenimiento.';
252;9613997;'Balanceo Bodega';'La bodega con identificador 252 está enviando productos a una nueva bodega.';
1513;9601899;'Balanceo Bodega';'La bodega con identificador 1513 está enviando productos a una nueva bodega.';
357;3432766;'Cierre Bodega';'La bodega con identificador 357 está en mantenimiento.';
2176;6291659;'Cierre Bodega';'La bodega con identificador 2176 está en mantenimiento.';
1814;2990749;'Cierre Bodega';'La bodega con identificador 1814 está en ampliacion.';
3894;2990749;'Cierre Bodega';'La bodega con identificador 3894 está en ampliacion.';
4442;9131433;'Cierre Bodega';'La bodega con identificador 4442 está en ampliacion.';
1805;4559739;'Cierre Bodega';'La bodega con identificador 1805 está en mantenimiento.';
1396;3345466;'Cierre Bodega';'La bodega con identificador 1396 está en mantenimiento.';
1910;6484214;'Cierre Bodega';'La bodega con identificador 1910 está en ampliacion.';
2800;1233016;'Cierre Bodega';'La bodega con identificador 2800 está en mantenimiento.';
3186;7359669;'Balanceo Bodega';'La bodega con identificador 3186 está enviando productos a una nueva bodega.';
629;9936399;'Balanceo Bodega';'La bodega con identificador 629 está enviando productos a una nueva bodega.';
1100;9936399;'Balanceo Bodega';'La bodega con identificador 1100 está enviando productos a una nueva bodega.';
1627;703079;'Cierre Bodega';'La bodega con identificador 1627 está en mantenimiento.';
3843;5163179;'Cierre Bodega';'La bodega con identificador 3843 está en mantenimiento.';
4196;7115667;'Balanceo Bodega';'La bodega con identificador 4196 está enviando productos a una nueva bodega.';
4488;7760242;'Cierre Bodega';'La bodega con identificador 4488 está en mantenimiento.';
3993;8193976;'Cierre Bodega';'La bodega con identificador 3993 está en mantenimiento.';
335;716598;'Balanceo Bodega';'La bodega con identificador 335 está enviando productos a una nueva bodega.';
2811;101010;'Cierre Bodega';'La bodega con identificador 2811 está en mantenimiento.';
1056;5537125;'Cierre Bodega';'La bodega con identificador 1056 está en ampliacion.';
882;5477414;'Balanceo Bodega';'La bodega con identificador 882 está enviando productos a una nueva bodega.';
1109;5477414;'Cierre Bodega';'La bodega con identificador 1109 está en ampliacion.';
1263;5742456;'Balanceo Bodega';'La bodega con identificador 1263 está enviando productos a una nueva bodega.';
3275;4940783;'Cierre Bodega';'La bodega con identificador 3275 está en mantenimiento.';
3898;9621760;'Balanceo Bodega';'La bodega con identificador 3898 está enviando productos a una nueva bodega.';
272;6878226;'Balanceo Bodega';'La bodega con identificador 272 está enviando productos a una nueva bodega.';
1787;6073073;'Cierre Bodega';'La bodega con identificador 1787 está en mantenimiento.';
2607;7898733;'Cierre Bodega';'La bodega con identificador 2607 está en ampliacion.';
423;7898733;'Balanceo Bodega';'La bodega con identificador 423 está enviando productos a una nueva bodega.';
1109;2073897;'Cierre Bodega';'La bodega con identificador 1109 está en ampliacion.';
1079;7983051;'Balanceo Bodega';'La bodega con identificador 1079 está enviando productos a una nueva bodega.';
3747;7983051;'Cierre Bodega';'La bodega con identificador 3747 está en ampliacion.';
1473;2519631;'Balanceo Bodega';'La bodega con identificador 1473 está enviando productos a una nueva bodega.';
2515;2519631;'Balanceo Bodega';'La bodega con identificador 2515 está enviando productos a una nueva bodega.';
3878;2519631;'Cierre Bodega';'La bodega con identificador 3878 está en ampliacion.';
1538;6709740;'Cierre Bodega';'La bodega con identificador 1538 está en ampliacion.';
2254;9505725;'Cierre Bodega';'La bodega con identificador 2254 está en ampliacion.';
3506;8536419;'Balanceo Bodega';'La bodega con identificador 3506 está enviando productos a una nueva bodega.';
1833;8413404;'Cierre Bodega';'La bodega con identificador 1833 está en ampliacion.';
1439;8413404;'Cierre Bodega';'La bodega con identificador 1439 está en mantenimiento.';
4105;4389528;'Cierre Bodega';'La bodega con identificador 4105 está en mantenimiento.';
1816;8679000;'Cierre Bodega';'La bodega con identificador 1816 está en ampliacion.';
1297;6475474;'Cierre Bodega';'La bodega con identificador 1297 está en mantenimiento.';
3966;7793982;'Balanceo Bodega';'La bodega con identificador 3966 está enviando productos a una nueva bodega.';
